#freq[Hz]   abs[m/N]   phase[degree]
0.130316677845   0.00141652675314   -170.342262791
0.130466796864   0.00141088256338   -170.32856984
0.130617088813   0.00140514295984   -170.313932514
0.130767553892   0.00139931296438   -170.298366853
0.1309181923   0.00139339728854   -170.281887227
0.131069004237   0.00138740035627   -170.26450645
0.131219989902   0.00138132632458   -170.246235884
0.131371149496   0.00137517910256   -170.227085525
0.131522483219   0.0013689623687   -170.207064091
0.131673991272   0.00136267958689   -170.18617909
0.131825673856   0.00135633402096   -170.164436893
0.131977531171   0.00134992874821   -170.14184279
0.132129563419   0.00134346667173   -170.118401048
0.132281770801   0.00133695053185   -170.094114958
0.132434153519   0.00133038291667   -170.068986884
0.132586711776   0.00132376627173   -170.043018294
0.132739445773   0.00131710290906   -170.016209807
0.132892355713   0.00131039501545   -169.988561217
0.133045441798   0.00130364466021   -169.960071526
0.133198704231   0.00129685380223   -169.930738968
0.133352143216   0.00129002429669   -169.900561034
0.133505758956   0.0012831579012   -169.869534488
0.133659551655   0.00127625628148   -169.837655391
0.133813521515   0.00126932101676   -169.804919111
0.133967668743   0.00126235360472   -169.771320338
0.134121993541   0.00125535546609   -169.736853095
0.134276496114   0.00124832794901   -169.701510749
0.134431176667   0.00124127233305   -169.665286016
0.134586035406   0.00123418983295   -169.628170968
0.134741072534   0.00122708160222   -169.590157037
0.134896288259   0.00121994873635   -169.551235016
0.135051682786   0.00121279227597   -169.511395064
0.135207256319   0.0012056132097   -169.470626702
