   1.0000000e-01   1.9579359e+00  -5.4202865e+00
   1.0069317e-01   1.9818222e+00  -5.5515034e+00
   1.0139114e-01   2.0065683e+00  -5.6873240e+00
   1.0209395e-01   2.0322183e+00  -5.8279833e+00
   1.0280163e-01   2.0588195e+00  -5.9737331e+00
   1.0351422e-01   2.0864225e+00  -6.1248426e+00
   1.0423174e-01   2.1150813e+00  -6.2816005e+00
   1.0495424e-01   2.1448539e+00  -6.4443167e+00
   1.0568175e-01   2.1758026e+00  -6.6133242e+00
   1.0641430e-01   2.2079944e+00  -6.7889810e+00
   1.0715193e-01   2.2415012e+00  -6.9716733e+00
   1.0789467e-01   2.2764006e+00  -7.1618173e+00
   1.0864256e-01   2.3127762e+00  -7.3598629e+00
   1.0939564e-01   2.3507184e+00  -7.5662967e+00
   1.1015393e-01   2.3903249e+00  -7.7816462e+00
   1.1091748e-01   2.4317015e+00  -8.0064838e+00
   1.1168632e-01   2.4749632e+00  -8.2414320e+00
   1.1246050e-01   2.5202345e+00  -8.4871683e+00
   1.1324004e-01   2.5676513e+00  -8.7444323e+00
   1.1402498e-01   2.6173613e+00  -9.0140320e+00
   1.1481536e-01   2.6695260e+00  -9.2968522e+00
   1.1561122e-01   2.7243220e+00  -9.5938641e+00
   1.1641260e-01   2.7819425e+00  -9.9061350e+00
   1.1721954e-01   2.8425998e+00  -1.0234841e+01
   1.1803206e-01   2.9065270e+00  -1.0581281e+01
   1.1885022e-01   2.9739810e+00  -1.0946894e+01
   1.1967405e-01   3.0452454e+00  -1.1333273e+01
   1.2050359e-01   3.1206335e+00  -1.1742194e+01
   1.2133889e-01   3.2004927e+00  -1.2175634e+01
   1.2217997e-01   3.2852084e+00  -1.2635808e+01
   1.2302688e-01   3.3752097e+00  -1.3125196e+01
   1.2387966e-01   3.4709747e+00  -1.3646588e+01
   1.2473835e-01   3.5730374e+00  -1.4203135e+01
   1.2560300e-01   3.6819955e+00  -1.4798399e+01
   1.2647363e-01   3.7985194e+00  -1.5436425e+01
   1.2735031e-01   3.9233618e+00  -1.6121824e+01
   1.2823306e-01   4.0573697e+00  -1.6859864e+01
   1.2912193e-01   4.2014972e+00  -1.7656591e+01
   1.3001696e-01   4.3568197e+00  -1.8518967e+01
   1.3091819e-01   4.5245501e+00  -1.9455038e+01
   1.3182567e-01   4.7060549e+00  -2.0474135e+01
   1.3273945e-01   4.9028718e+00  -2.1587121e+01
   1.3365955e-01   5.1167243e+00  -2.2806684e+01
   1.3458604e-01   5.3495335e+00  -2.4147689e+01
   1.3551894e-01   5.6034204e+00  -2.5627595e+01
   1.3645831e-01   5.8806913e+00  -2.7266948e+01
   1.3740420e-01   6.1837949e+00  -2.9089942e+01
   1.3835664e-01   6.5152291e+00  -3.1125031e+01
   1.3931568e-01   6.8773684e+00  -3.3405563e+01
   1.4028137e-01   7.2721640e+00  -3.5970322e+01
   1.4125375e-01   7.7006506e+00  -3.8863812e+01
   1.4223288e-01   8.1621751e+00  -4.2135954e+01
   1.4321879e-01   8.6532533e+00  -4.5840662e+01
   1.4421154e-01   9.1660014e+00  -5.0032493e+01
   1.4521116e-01   9.6862263e+00  -5.4760349e+01
   1.4621772e-01   1.0191583e+01  -6.0057248e+01
   1.4723125e-01   1.0650739e+01  -6.5926043e+01
   1.4825181e-01   1.1025030e+01  -7.2323156e+01
   1.4927944e-01   1.1274016e+01  -7.9145836e+01
   1.5031420e-01   1.1364775e+01  -8.6231169e+01
   1.5135612e-01   1.1281854e+01  -9.3373181e+01
   1.5240528e-01   1.1032761e+01  -1.0035605e+02
   1.5346170e-01   1.0645593e+01  -1.0699132e+02
   1.5452544e-01   1.0160228e+01  -1.1314428e+02
   1.5559656e-01   9.6180252e+00  -1.1874189e+02
   1.5667511e-01   9.0543868e+00  -1.2376505e+02
   1.5776113e-01   8.4955740e+00  -1.2823321e+02
   1.5885467e-01   7.9587851e+00  -1.3218864e+02
   1.5995580e-01   7.4538574e+00  -1.3568399e+02
   1.6106456e-01   6.9853446e+00  -1.3877410e+02
   1.6218101e-01   6.5543400e+00  -1.4151122e+02
   1.6330519e-01   6.1598492e+00  -1.4394276e+02
   1.6443717e-01   5.7997334e+00  -1.4611044e+02
   1.6557700e-01   5.4713168e+00  -1.4805036e+02
   1.6672472e-01   5.1717576e+00  -1.4979343e+02
   1.6788040e-01   4.8982616e+00  -1.5136597e+02
   1.6904409e-01   4.6481973e+00  -1.5279035e+02
   1.7021585e-01   4.4191482e+00  -1.5408555e+02
   1.7139573e-01   4.2089312e+00  -1.5526772e+02
   1.7258379e-01   4.0155932e+00  -1.5635065e+02
   1.7378008e-01   3.8373977e+00  -1.5734610e+02
   1.7498467e-01   3.6728059e+00  -1.5826418e+02
   1.7619760e-01   3.5204574e+00  -1.5911357e+02
   1.7741895e-01   3.3791495e+00  -1.5990178e+02
   1.7864876e-01   3.2478187e+00  -1.6063533e+02
   1.7988709e-01   3.1255241e+00  -1.6131989e+02
   1.8113401e-01   3.0114318e+00  -1.6196039e+02
   1.8238957e-01   2.9048016e+00  -1.6256120e+02
   1.8365383e-01   2.8049754e+00  -1.6312611e+02
   1.8492686e-01   2.7113668e+00  -1.6365850e+02
   1.8620871e-01   2.6234521e+00  -1.6416137e+02
   1.8749945e-01   2.5407629e+00  -1.6463735e+02
   1.8879913e-01   2.4628791e+00  -1.6508882e+02
   1.9010783e-01   2.3894234e+00  -1.6551789e+02
   1.9142559e-01   2.3200558e+00  -1.6592645e+02
   1.9275249e-01   2.2544698e+00  -1.6631622e+02
   1.9408859e-01   2.1923881e+00  -1.6668873e+02
   1.9543395e-01   2.1335597e+00  -1.6704537e+02
   1.9678863e-01   2.0777566e+00  -1.6738740e+02
   1.9815270e-01   2.0247715e+00  -1.6771597e+02
   1.9952623e-01   1.9744157e+00  -1.6803213e+02
   2.0090928e-01   1.9265169e+00  -1.6833683e+02
   2.0230192e-01   1.8809177e+00  -1.6863095e+02
   2.0370421e-01   1.8374738e+00  -1.6891528e+02
   2.0511622e-01   1.7960530e+00  -1.6919057e+02
   2.0653802e-01   1.7565339e+00  -1.6945750e+02
   2.0796967e-01   1.7188050e+00  -1.6971670e+02
   2.0941125e-01   1.6827632e+00  -1.6996876e+02
   2.1086281e-01   1.6483139e+00  -1.7021421e+02
   2.1232445e-01   1.6153695e+00  -1.7045358e+02
   2.1379621e-01   1.5838490e+00  -1.7068732e+02
   2.1527817e-01   1.5536776e+00  -1.7091588e+02
   2.1677041e-01   1.5247858e+00  -1.7113968e+02
   2.1827299e-01   1.4971093e+00  -1.7135910e+02
   2.1978599e-01   1.4705885e+00  -1.7157452e+02
   2.2130947e-01   1.4451677e+00  -1.7178628e+02
   2.2284351e-01   1.4207955e+00  -1.7199472e+02
   2.2438819e-01   1.3974239e+00  -1.7220014e+02
   2.2594358e-01   1.3750081e+00  -1.7240285e+02
   2.2750974e-01   1.3535066e+00  -1.7260313e+02
   2.2908677e-01   1.3328806e+00  -1.7280126e+02
   2.3067472e-01   1.3130939e+00  -1.7299750e+02
   2.3227368e-01   1.2941129e+00  -1.7319210e+02
   2.3388372e-01   1.2759061e+00  -1.7338531e+02
   2.3550493e-01   1.2584441e+00  -1.7357737e+02
   2.3713737e-01   1.2416997e+00  -1.7376852e+02
   2.3878113e-01   1.2256474e+00  -1.7395897e+02
   2.4043628e-01   1.2102634e+00  -1.7414895e+02
   2.4210290e-01   1.1955256e+00  -1.7433868e+02
   2.4378108e-01   1.1814135e+00  -1.7452837e+02
   2.4547089e-01   1.1679078e+00  -1.7471825e+02
   2.4717241e-01   1.1549909e+00  -1.7490851e+02
   2.4888573e-01   1.1426464e+00  -1.7509938e+02
   2.5061093e-01   1.1308590e+00  -1.7529106e+02
   2.5234808e-01   1.1196147e+00  -1.7548376e+02
   2.5409727e-01   1.1089006e+00  -1.7567771e+02
   2.5585859e-01   1.0987050e+00  -1.7587310e+02
   2.5763212e-01   1.0890172e+00  -1.7607017e+02
   2.5941794e-01   1.0798274e+00  -1.7626913e+02
   2.6121614e-01   1.0711269e+00  -1.7647022e+02
   2.6302680e-01   1.0629080e+00  -1.7667365e+02
   2.6485001e-01   1.0551639e+00  -1.7687967e+02
   2.6668587e-01   1.0478887e+00  -1.7708852e+02
   2.6853444e-01   1.0410774e+00  -1.7730046e+02
   2.7039584e-01   1.0347260e+00  -1.7751574e+02
   2.7227013e-01   1.0288314e+00  -1.7773463e+02
   2.7415742e-01   1.0233914e+00  -1.7795741e+02
   2.7605779e-01   1.0184048e+00  -1.7818438e+02
   2.7797133e-01   1.0138710e+00  -1.7841583e+02
   2.7989813e-01   1.0097909e+00  -1.7865209e+02
   2.8183829e-01   1.0061659e+00  -1.7889350e+02
   2.8379190e-01   1.0029986e+00  -1.7914040e+02
   2.8575905e-01   1.0002927e+00  -1.7939317e+02
   2.8773984e-01   9.9805281e-01  -1.7965220e+02
   2.8973436e-01   9.9628482e-01  -1.7991790e+02
   2.9174270e-01   9.9499568e-01   1.7980928e+02
   2.9376497e-01   9.9419363e-01   1.7952888e+02
   2.9580125e-01   9.9388819e-01   1.7924040e+02
   2.9785164e-01   9.9409028e-01   1.7894331e+02
   2.9991625e-01   9.9481228e-01   1.7863704e+02
   3.0199517e-01   9.9606814e-01   1.7832098e+02
   3.0408850e-01   9.9787351e-01   1.7799448e+02
   3.0619634e-01   1.0002458e+00   1.7765684e+02
   3.0831880e-01   1.0032045e+00   1.7730729e+02
   3.1045596e-01   1.0067710e+00   1.7694504e+02
   3.1260794e-01   1.0109691e+00   1.7656918e+02
   3.1477483e-01   1.0158251e+00   1.7617878e+02
   3.1695675e-01   1.0213679e+00   1.7577279e+02
   3.1915379e-01   1.0276294e+00   1.7535008e+02
   3.2136605e-01   1.0346448e+00   1.7490942e+02
   3.2359366e-01   1.0424525e+00   1.7444948e+02
   3.2583670e-01   1.0510952e+00   1.7396879e+02
   3.2809529e-01   1.0606195e+00   1.7346572e+02
   3.3036954e-01   1.0710766e+00   1.7293853e+02
   3.3265955e-01   1.0825231e+00   1.7238525e+02
   3.3496544e-01   1.0950209e+00   1.7180373e+02
   3.3728731e-01   1.1086383e+00   1.7119160e+02
   3.3962527e-01   1.1234501e+00   1.7054623e+02
   3.4197944e-01   1.1395386e+00   1.6986467e+02
   3.4434993e-01   1.1569944e+00   1.6914367e+02
   3.4673685e-01   1.1759167e+00   1.6837959e+02
   3.4914032e-01   1.1964143e+00   1.6756834e+02
   3.5156044e-01   1.2186064e+00   1.6670537e+02
   3.5399734e-01   1.2426232e+00   1.6578552e+02
   3.5645113e-01   1.2686064e+00   1.6480302e+02
   3.5892193e-01   1.2967095e+00   1.6375134e+02
   3.6140986e-01   1.3270980e+00   1.6262310e+02
   3.6391504e-01   1.3599487e+00   1.6140994e+02
   3.6643757e-01   1.3954477e+00   1.6010240e+02
   3.6897760e-01   1.4337880e+00   1.5868974e+02
   3.7153523e-01   1.4751646e+00   1.5715979e+02
   3.7411059e-01   1.5197660e+00   1.5549876e+02
   3.7670380e-01   1.5677630e+00   1.5369111e+02
   3.7931498e-01   1.6192903e+00   1.5171932e+02
   3.8194427e-01   1.6744212e+00   1.4956386e+02
   3.8459178e-01   1.7331314e+00   1.4720315e+02
   3.8725764e-01   1.7952493e+00   1.4461374e+02
   3.8994199e-01   1.8603908e+00   1.4177071e+02
   3.9264494e-01   1.9278771e+00   1.3864854e+02
   3.9536662e-01   1.9966379e+00   1.3522255e+02
   3.9810717e-01   2.0651094e+00   1.3147102e+02
   4.0086672e-01   2.1311497e+00   1.2737835e+02
   4.0364539e-01   2.1920057e+00   1.2293900e+02
   4.0644333e-01   2.2443822e+00   1.1816204e+02
   4.0926066e-01   2.2846655e+00   1.1307556e+02
   4.1209752e-01   2.3093256e+00   1.0772958e+02
   4.1495404e-01   2.3154589e+00   1.0219603e+02
   4.1783037e-01   2.3013502e+00   9.6564798e+01
   4.2072663e-01   2.2668724e+00   9.0935634e+01
   4.2364297e-01   2.2135672e+00   8.5407703e+01
   4.2657952e-01   2.1443655e+00   8.0069233e+01
   4.2953643e-01   2.0630496e+00   7.4989882e+01
   4.3251383e-01   1.9736448e+00   7.0217168e+01
   4.3551187e-01   1.8799097e+00   6.5776874e+01
   4.3853070e-01   1.7850162e+00   6.1676199e+01
   4.4157045e-01   1.6914211e+00   5.7908207e+01
   4.4463127e-01   1.6008791e+00   5.4456349e+01
   4.4771330e-01   1.5145374e+00   5.1298356e+01
   4.5081670e-01   1.4330609e+00   4.8409219e+01
   4.5394162e-01   1.3567553e+00   4.5763288e+01
   4.5708819e-01   1.2856741e+00   4.3335621e+01
   4.6025657e-01   1.2197025e+00   4.1102769e+01
   4.6344692e-01   1.1586213e+00   3.9043177e+01
   4.6665938e-01   1.1021514e+00   3.7137318e+01
   4.6989411e-01   1.0499858e+00   3.5367677e+01
   4.7315126e-01   1.0018095e+00   3.3718637e+01
   4.7643099e-01   9.5731370e-01   3.2176325e+01
   4.7973345e-01   9.1620309e-01   3.0728433e+01
   4.8305880e-01   8.7820087e-01   2.9364046e+01
   4.8640721e-01   8.4305058e-01   2.8073472e+01
   4.8977882e-01   8.1051685e-01   2.6848087e+01
   4.9317380e-01   7.8038490e-01   2.5680198e+01
   4.9659232e-01   7.5245971e-01   2.4562917e+01
   5.0003453e-01   7.2656468e-01   2.3490050e+01
   5.0350061e-01   7.0254030e-01   2.2456006e+01
   5.0699071e-01   6.8024270e-01   2.1455708e+01
   5.1050500e-01   6.5954227e-01   2.0484520e+01
   5.1404365e-01   6.4032232e-01   1.9538183e+01
   5.1760683e-01   6.2247790e-01   1.8612758e+01
   5.2119471e-01   6.0591466e-01   1.7704575e+01
   5.2480746e-01   5.9054786e-01   1.6810189e+01
   5.2844525e-01   5.7630142e-01   1.5926337e+01
   5.3210826e-01   5.6310717e-01   1.5049903e+01
   5.3579666e-01   5.5090408e-01   1.4177885e+01
   5.3951062e-01   5.3963765e-01   1.3307363e+01
   5.4325033e-01   5.2925935e-01   1.2435468e+01
   5.4701596e-01   5.1972610e-01   1.1559356e+01
   5.5080770e-01   5.1099987e-01   1.0676181e+01
   5.5462571e-01   5.0304731e-01   9.7830648e+00
   5.5847019e-01   4.9583936e-01   8.8770705e+00
   5.6234133e-01   4.8935106e-01   7.9551760e+00
   5.6623929e-01   4.8356121e-01   7.0142432e+00
   5.7016427e-01   4.7845222e-01   6.0509871e+00
   5.7411646e-01   4.7400988e-01   5.0619434e+00
   5.7809605e-01   4.7022322e-01   4.0434322e+00
   5.8210322e-01   4.6708433e-01   2.9915193e+00
   5.8613816e-01   4.6458822e-01   1.9019739e+00
   5.9020108e-01   4.6273267e-01   7.7022141e-01
   5.9429216e-01   4.6151801e-01  -4.0870820e-01
   5.9841160e-01   4.6094697e-01  -1.6402373e+00
   6.0255959e-01   4.6102435e-01  -2.9303038e+00
   6.0673633e-01   4.6175669e-01  -4.2854294e+00
   6.1094202e-01   4.6315176e-01  -5.7127953e+00
   6.1517687e-01   4.6521792e-01  -7.2203214e+00
   6.1944108e-01   4.6796319e-01  -8.8167509e+00
   6.2373484e-01   4.7139404e-01  -1.0511735e+01
   6.2805836e-01   4.7551369e-01  -1.2315915e+01
   6.3241185e-01   4.8031989e-01  -1.4240994e+01
   6.3679552e-01   4.8580191e-01  -1.6299784e+01
   6.4120958e-01   4.9193672e-01  -1.8506218e+01
   6.4565423e-01   4.9868394e-01  -2.0875302e+01
   6.5012969e-01   5.0597959e-01  -2.3422964e+01
   6.5463617e-01   5.1372854e-01  -2.6165773e+01
   6.5917390e-01   5.2179559e-01  -2.9120469e+01
   6.6374307e-01   5.2999599e-01  -3.2303224e+01
   6.6834392e-01   5.3808608e-01  -3.5728605e+01
   6.7297666e-01   5.4575615e-01  -3.9408152e+01
   6.7764151e-01   5.5262827e-01  -4.3348600e+01
   6.8233869e-01   5.5826263e-01  -4.7549802e+01
   6.8706844e-01   5.6217656e-01  -5.2002560e+01
   6.9183097e-01   5.6387870e-01  -5.6686733e+01
   6.9662651e-01   5.6291824e-01  -6.1570090e+01
   7.0145530e-01   5.5894339e-01  -6.6608447e+01
   7.0631755e-01   5.5175813e-01  -7.1747459e+01
   7.1121351e-01   5.4136270e-01  -7.6926090e+01
   7.1614341e-01   5.2796509e-01  -8.2081322e+01
   7.2110748e-01   5.1195856e-01  -8.7153264e+01
   7.2610596e-01   4.9387048e-01  -9.2089669e+01
   7.3113908e-01   4.7429597e-01  -9.6849106e+01
   7.3620710e-01   4.5383243e-01  -1.0140240e+02
   7.4131024e-01   4.3302736e-01  -1.0573251e+02
   7.4644876e-01   4.1234541e-01  -1.0983317e+02
   7.5162289e-01   3.9215436e-01  -1.1370694e+02
   7.5683290e-01   3.7272577e-01  -1.1736303e+02
   7.6207901e-01   3.5424500e-01  -1.2081531e+02
   7.6736149e-01   3.3682562e-01  -1.2408060e+02
   7.7268059e-01   3.2052490e-01  -1.2717734e+02
   7.7803655e-01   3.0535802e-01  -1.3012468e+02
   7.8342964e-01   2.9131033e-01  -1.3294179e+02
   7.8886012e-01   2.7834699e-01  -1.3564748e+02
   7.9432823e-01   2.6642052e-01  -1.3826000e+02
   7.9983426e-01   2.5547627e-01  -1.4079694e+02
   8.0537844e-01   2.4545633e-01  -1.4327526e+02
   8.1096106e-01   2.3630224e-01  -1.4571136e+02
