#freq[Hz]   abs[m/N]   phase[degree]
0.11481536215   0.00225802058842   0.000713506233575
0.114947624342   0.00225819428069   0.000713634329091
0.115080038894   0.00225836839166   0.000713823706011
0.115212605983   0.0022585429215   0.000714076982089
0.115345325782   0.00225871787028   0.000714397053662
0.115478198469   0.00225889323799   0.000714787132297
0.115611224219   0.00225906902448   0.00071525078659
0.115744403209   0.00225924522952   0.00071579199048
0.115877735616   0.0022594218527   0.000716415180991
0.116011221615   0.00225959889348   0.000717125325045
0.116144861384   0.00225977635112   0.000717927997998
0.1162786551   0.00225995422468   0.000718829477337
0.116412602941   0.00226013251299   0.000719836853283
0.116546705084   0.0022603112146   0.000720958162107
0.116680961706   0.00226049032773   0.000722202544845
0.116815372986   0.00226066985026   0.000723580440229
0.116949939102   0.00226084977964   0.000725103817823
0.117084660232   0.0022610301128   0.000726786464664
