# seg	start	stop	duration
3465	1230790786	1230794882	4096
3466	1230803074	1230807170	4096
3467	1230807170	1230811266	4096
3468	1230811266	1230815362	4096
3469	1230815362	1230819458	4096
3470	1230819458	1230823554	4096
3471	1230823554	1230827650	4096
3472	1230835842	1230839938	4096
3473	1230839938	1230844034	4096
3474	1230844034	1230848130	4096
3475	1230848130	1230852226	4096
3476	1230852226	1230856322	4096
3477	1230860418	1230864514	4096
3478	1230868610	1230872706	4096
3479	1230876802	1230880898	4096
3480	1230880898	1230884994	4096
3481	1230884994	1230889090	4096
3482	1230889090	1230893186	4096
3483	1230893186	1230897282	4096
3484	1230897282	1230901378	4096
3485	1230901378	1230905474	4096
3486	1230905474	1230909570	4096
3487	1230909570	1230913666	4096
3488	1230917762	1230921858	4096
3489	1230921858	1230925954	4096
3490	1230925954	1230930050	4096
3491	1230930050	1230934146	4096
3492	1230934146	1230938242	4096
3493	1230938242	1230942338	4096
3494	1230942338	1230946434	4096
3495	1230946434	1230950530	4096
3496	1230950530	1230954626	4096
3497	1230954626	1230958722	4096
3498	1230958722	1230962818	4096
3499	1230962818	1230966914	4096
3500	1230966914	1230971010	4096
3501	1230971010	1230975106	4096
3502	1230979202	1230983298	4096
3503	1230991490	1230995586	4096
3504	1230995586	1230999682	4096
3505	1230999682	1231003778	4096
3506	1231003778	1231007874	4096
3507	1231007874	1231011970	4096
3508	1231011970	1231016066	4096
3509	1231016066	1231020162	4096
3510	1231020162	1231024258	4096
3511	1231024258	1231028354	4096
3512	1231040642	1231044738	4096
3513	1231052930	1231057026	4096
3514	1231061122	1231065218	4096
3515	1231065218	1231069314	4096
3516	1231069314	1231073410	4096
3517	1231073410	1231077506	4096
3518	1231077506	1231081602	4096
3519	1231081602	1231085698	4096
3520	1231085698	1231089794	4096
3521	1231089794	1231093890	4096
3522	1231093890	1231097986	4096
3523	1231097986	1231102082	4096
3524	1231102082	1231106178	4096
3525	1231106178	1231110274	4096
3526	1231110274	1231114370	4096
3527	1231114370	1231118466	4096
3528	1231118466	1231122562	4096
3529	1231122562	1231126658	4096
3530	1231126658	1231130754	4096
3531	1231130754	1231134850	4096
3532	1231134850	1231138946	4096
3533	1231138946	1231143042	4096
3534	1231143042	1231147138	4096
3535	1231147138	1231151234	4096
3536	1231155330	1231159426	4096
3537	1231212674	1231216770	4096
3538	1231216770	1231220866	4096
3539	1231220866	1231224962	4096
3540	1231224962	1231229058	4096
3541	1231229058	1231233154	4096
3542	1231233154	1231237250	4096
3543	1231237250	1231241346	4096
3544	1231241346	1231245442	4096
3545	1231245442	1231249538	4096
3546	1231249538	1231253634	4096
3547	1231253634	1231257730	4096
3548	1231257730	1231261826	4096
3549	1231261826	1231265922	4096
3550	1231265922	1231270018	4096
3551	1231270018	1231274114	4096
3552	1231274114	1231278210	4096
3553	1231278210	1231282306	4096
3554	1231282306	1231286402	4096
3555	1231286402	1231290498	4096
3556	1231290498	1231294594	4096
3557	1231294594	1231298690	4096
3558	1231298690	1231302786	4096
3559	1231302786	1231306882	4096
3560	1231306882	1231310978	4096
3561	1231310978	1231315074	4096
3562	1231315074	1231319170	4096
3563	1231319170	1231323266	4096
3564	1231323266	1231327362	4096
3565	1231331458	1231335554	4096
3566	1231335554	1231339650	4096
3567	1231339650	1231343746	4096
3568	1231343746	1231347842	4096
3569	1231347842	1231351938	4096
3570	1231351938	1231356034	4096
3571	1231356034	1231360130	4096
3572	1231360130	1231364226	4096
3573	1231364226	1231368322	4096
3574	1231368322	1231372418	4096
3575	1231372418	1231376514	4096
3576	1231376514	1231380610	4096
3577	1231380610	1231384706	4096
3578	1231384706	1231388802	4096
3579	1231388802	1231392898	4096
3580	1231392898	1231396994	4096
3581	1231396994	1231401090	4096
3582	1231401090	1231405186	4096
3583	1231405186	1231409282	4096
3584	1231421570	1231425666	4096
3585	1231425666	1231429762	4096
3586	1231429762	1231433858	4096
3587	1231433858	1231437954	4096
3588	1231437954	1231442050	4096
3589	1231446146	1231450242	4096
3590	1231450242	1231454338	4096
3591	1231454338	1231458434	4096
3592	1231458434	1231462530	4096
3593	1231462530	1231466626	4096
3594	1231466626	1231470722	4096
3595	1231470722	1231474818	4096
3596	1231478914	1231483010	4096
3597	1231483010	1231487106	4096
3598	1231491202	1231495298	4096
3599	1231495298	1231499394	4096
3600	1231499394	1231503490	4096
3601	1231503490	1231507586	4096
3602	1231507586	1231511682	4096
3603	1231511682	1231515778	4096
3604	1231544450	1231548546	4096
3605	1231552642	1231556738	4096
3606	1231556738	1231560834	4096
3607	1231564930	1231569026	4096
3608	1231569026	1231573122	4096
3609	1231573122	1231577218	4096
3610	1231577218	1231581314	4096
3611	1232253058	1232257154	4096
3612	1232257154	1232261250	4096
3613	1232261250	1232265346	4096
3614	1232265346	1232269442	4096
3615	1232269442	1232273538	4096
3616	1232273538	1232277634	4096
3617	1232277634	1232281730	4096
3618	1232281730	1232285826	4096
3619	1232285826	1232289922	4096
3620	1232289922	1232294018	4096
3621	1232294018	1232298114	4096
3622	1232298114	1232302210	4096
3623	1232302210	1232306306	4096
3624	1232306306	1232310402	4096
3625	1232310402	1232314498	4096
3626	1232314498	1232318594	4096
3627	1232318594	1232322690	4096
3628	1232322690	1232326786	4096
3629	1232326786	1232330882	4096
3630	1232330882	1232334978	4096
3631	1232334978	1232339074	4096
3632	1232339074	1232343170	4096
3633	1232343170	1232347266	4096
3634	1232347266	1232351362	4096
3635	1232351362	1232355458	4096
3636	1232355458	1232359554	4096
3637	1232359554	1232363650	4096
3638	1232363650	1232367746	4096
3639	1232371842	1232375938	4096
3640	1232375938	1232380034	4096
3641	1232380034	1232384130	4096
3642	1232384130	1232388226	4096
3643	1232388226	1232392322	4096
3644	1232392322	1232396418	4096
3645	1232396418	1232400514	4096
3646	1232400514	1232404610	4096
3647	1232404610	1232408706	4096
3648	1232408706	1232412802	4096
3649	1232412802	1232416898	4096
3650	1232416898	1232420994	4096
3651	1232420994	1232425090	4096
3652	1232433282	1232437378	4096
3653	1232437378	1232441474	4096
3654	1232441474	1232445570	4096
3655	1232445570	1232449666	4096
3656	1232453762	1232457858	4096
3657	1232457858	1232461954	4096
3658	1232461954	1232466050	4096
3659	1232466050	1232470146	4096
3660	1232470146	1232474242	4096
3661	1232474242	1232478338	4096
3662	1232478338	1232482434	4096
3663	1232482434	1232486530	4096
3664	1232486530	1232490626	4096
3665	1232527490	1232531586	4096
3666	1232531586	1232535682	4096
3667	1232535682	1232539778	4096
3668	1232539778	1232543874	4096
3669	1232543874	1232547970	4096
3670	1232547970	1232552066	4096
3671	1232552066	1232556162	4096
3672	1232556162	1232560258	4096
3673	1232584834	1232588930	4096
3674	1232588930	1232593026	4096
3675	1232593026	1232597122	4096
3676	1232597122	1232601218	4096
3677	1232601218	1232605314	4096
3678	1232605314	1232609410	4096
3679	1232609410	1232613506	4096
3680	1232613506	1232617602	4096
3681	1232617602	1232621698	4096
3682	1232621698	1232625794	4096
3683	1232625794	1232629890	4096
3684	1232629890	1232633986	4096
3685	1232633986	1232638082	4096
3686	1232638082	1232642178	4096
3687	1232642178	1232646274	4096
3688	1232646274	1232650370	4096
3689	1232650370	1232654466	4096
3690	1232654466	1232658562	4096
3691	1232658562	1232662658	4096
3692	1232662658	1232666754	4096
3693	1232666754	1232670850	4096
3694	1232703618	1232707714	4096
3695	1232707714	1232711810	4096
3696	1232711810	1232715906	4096
3697	1232715906	1232720002	4096
3698	1232720002	1232724098	4096
3699	1232724098	1232728194	4096
3700	1232728194	1232732290	4096
3701	1232732290	1232736386	4096
3702	1232736386	1232740482	4096
3703	1232740482	1232744578	4096
3704	1232744578	1232748674	4096
3705	1232748674	1232752770	4096
3706	1232752770	1232756866	4096
3707	1232756866	1232760962	4096
3708	1232760962	1232765058	4096
3709	1232769154	1232773250	4096
3710	1232773250	1232777346	4096
3711	1232777346	1232781442	4096
3712	1232781442	1232785538	4096
3713	1232785538	1232789634	4096
3714	1232789634	1232793730	4096
3715	1232793730	1232797826	4096
3716	1232797826	1232801922	4096
3717	1232801922	1232806018	4096
3718	1232810114	1232814210	4096
3719	1232814210	1232818306	4096
3720	1232818306	1232822402	4096
3721	1232822402	1232826498	4096
3722	1232826498	1232830594	4096
3723	1232830594	1232834690	4096
3724	1232834690	1232838786	4096
3725	1232842882	1232846978	4096
3726	1232851074	1232855170	4096
3727	1232863362	1232867458	4096
3728	1232867458	1232871554	4096
