# seg	start	stop	duration
185	1228345474	1228349570	4096
186	1228349570	1228353666	4096
187	1228353666	1228357762	4096
188	1228357762	1228361858	4096
189	1228460162	1228464258	4096
190	1228464258	1228468354	4096
191	1228476546	1228480642	4096
192	1228550274	1228554370	4096
193	1228624002	1228628098	4096
194	1228730498	1228734594	4096
195	1228746882	1228750978	4096
196	1228779650	1228783746	4096
197	1228783746	1228787842	4096
198	1228902530	1228906626	4096
199	1228906626	1228910722	4096
200	1228910722	1228914818	4096
201	1228914818	1228918914	4096
202	1228918914	1228923010	4096
203	1228923010	1228927106	4096
204	1228927106	1228931202	4096
205	1228931202	1228935298	4096
206	1228935298	1228939394	4096
207	1228939394	1228943490	4096
208	1228943490	1228947586	4096
209	1228947586	1228951682	4096
210	1228951682	1228955778	4096
211	1228955778	1228959874	4096
212	1228959874	1228963970	4096
213	1228976258	1228980354	4096
214	1229041794	1229045890	4096
215	1229045890	1229049986	4096
216	1229115522	1229119618	4096
217	1229119618	1229123714	4096
218	1229123714	1229127810	4096
219	1229168770	1229172866	4096
220	1229254786	1229258882	4096
221	1229258882	1229262978	4096
222	1229262978	1229267074	4096
223	1229369474	1229373570	4096
224	1229373570	1229377666	4096
225	1229570178	1229574274	4096
226	1229770882	1229774978	4096
227	1229967490	1229971586	4096
228	1230028930	1230033026	4096
229	1230520450	1230524546	4096
230	1230704770	1230708866	4096
231	1230975106	1230979202	4096
232	1231159426	1231163522	4096
233	1231163522	1231167618	4096
234	1231167618	1231171714	4096
235	1231171714	1231175810	4096
236	1231175810	1231179906	4096
237	1231179906	1231184002	4096
238	1231184002	1231188098	4096
239	1231188098	1231192194	4096
240	1231192194	1231196290	4096
241	1231196290	1231200386	4096
242	1231200386	1231204482	4096
243	1231208578	1231212674	4096
244	1231519874	1231523970	4096
245	1231523970	1231528066	4096
246	1231528066	1231532162	4096
247	1231532162	1231536258	4096
248	1231536258	1231540354	4096
249	1231540354	1231544450	4096
250	1231581314	1231585410	4096
251	1231585410	1231589506	4096
252	1231589506	1231593602	4096
253	1231593602	1231597698	4096
254	1231597698	1231601794	4096
255	1231601794	1231605890	4096
256	1231605890	1231609986	4096
257	1231609986	1231614082	4096
258	1231614082	1231618178	4096
259	1231618178	1231622274	4096
260	1231622274	1231626370	4096
261	1231626370	1231630466	4096
262	1231630466	1231634562	4096
263	1231634562	1231638658	4096
264	1231638658	1231642754	4096
265	1231642754	1231646850	4096
266	1231646850	1231650946	4096
267	1231650946	1231655042	4096
268	1231655042	1231659138	4096
269	1231659138	1231663234	4096
270	1231663234	1231667330	4096
271	1231667330	1231671426	4096
272	1231671426	1231675522	4096
273	1231675522	1231679618	4096
274	1231679618	1231683714	4096
275	1231683714	1231687810	4096
276	1231687810	1231691906	4096
277	1231691906	1231696002	4096
278	1231696002	1231700098	4096
279	1231700098	1231704194	4096
280	1231704194	1231708290	4096
281	1231708290	1231712386	4096
282	1231712386	1231716482	4096
283	1231716482	1231720578	4096
284	1231720578	1231724674	4096
285	1231724674	1231728770	4096
286	1231728770	1231732866	4096
287	1231732866	1231736962	4096
288	1231736962	1231741058	4096
289	1231741058	1231745154	4096
290	1231745154	1231749250	4096
291	1231749250	1231753346	4096
292	1231753346	1231757442	4096
293	1231757442	1231761538	4096
294	1231761538	1231765634	4096
295	1231765634	1231769730	4096
296	1231769730	1231773826	4096
297	1231773826	1231777922	4096
298	1231777922	1231782018	4096
299	1231782018	1231786114	4096
300	1231786114	1231790210	4096
301	1231790210	1231794306	4096
302	1231794306	1231798402	4096
303	1231798402	1231802498	4096
304	1231802498	1231806594	4096
305	1231806594	1231810690	4096
306	1231810690	1231814786	4096
307	1231814786	1231818882	4096
308	1231827074	1231831170	4096
309	1231908994	1231913090	4096
310	1231954050	1231958146	4096
311	1231958146	1231962242	4096
312	1231962242	1231966338	4096
313	1231966338	1231970434	4096
314	1231970434	1231974530	4096
315	1232068738	1232072834	4096
316	1232072834	1232076930	4096
317	1232076930	1232081026	4096
318	1232081026	1232085122	4096
319	1232085122	1232089218	4096
320	1232171138	1232175234	4096
321	1232187522	1232191618	4096
322	1232248962	1232253058	4096
323	1232367746	1232371842	4096
324	1232490626	1232494722	4096
325	1232494722	1232498818	4096
326	1232498818	1232502914	4096
327	1232502914	1232507010	4096
328	1232511106	1232515202	4096
329	1232515202	1232519298	4096
330	1232560258	1232564354	4096
331	1232564354	1232568450	4096
332	1232568450	1232572546	4096
333	1232572546	1232576642	4096
334	1232576642	1232580738	4096
335	1232846978	1232851074	4096
336	1232949378	1232953474	4096
337	1233100930	1233105026	4096
338	1233105026	1233109122	4096
339	1233367170	1233371266	4096
340	1233383554	1233387650	4096
341	1233670274	1233674370	4096
342	1233715330	1233719426	4096
343	1233723522	1233727618	4096
344	1233727618	1233731714	4096
345	1234002050	1234006146	4096
346	1234006146	1234010242	4096
347	1234010242	1234014338	4096
348	1234014338	1234018434	4096
349	1234149506	1234153602	4096
350	1234165890	1234169986	4096
351	1234251906	1234256002	4096
352	1234497666	1234501762	4096
353	1234673794	1234677890	4096
354	1234694274	1234698370	4096
355	1234714754	1234718850	4096
356	1234788482	1234792578	4096
357	1234845826	1234849922	4096
358	1234849922	1234854018	4096
359	1234948226	1234952322	4096
360	1234952322	1234956418	4096
361	1235062914	1235067010	4096
362	1235177602	1235181698	4096
363	1235308674	1235312770	4096
364	1235431554	1235435650	4096
365	1235505282	1235509378	4096
366	1235509378	1235513474	4096
367	1235513474	1235517570	4096
368	1235517570	1235521666	4096
369	1235521666	1235525762	4096
370	1235525762	1235529858	4096
371	1235542146	1235546242	4096
372	1235550338	1235554434	4096
373	1235554434	1235558530	4096
374	1236074626	1236078722	4096
375	1236340866	1236344962	4096
376	1236537474	1236541570	4096
377	1236541570	1236545666	4096
378	1236545666	1236549762	4096
379	1236549762	1236553858	4096
380	1236553858	1236557954	4096
381	1236660354	1236664450	4096
382	1236668546	1236672642	4096
383	1236746370	1236750466	4096
384	1236762754	1236766850	4096
385	1236787330	1236791426	4096
386	1236791426	1236795522	4096
387	1236795522	1236799618	4096
388	1236799618	1236803714	4096
389	1236803714	1236807810	4096
390	1236807810	1236811906	4096
391	1236811906	1236816002	4096
392	1236816002	1236820098	4096
393	1236820098	1236824194	4096
394	1236852866	1236856962	4096
395	1236885634	1236889730	4096
396	1236889730	1236893826	4096
397	1236893826	1236897922	4096
398	1236897922	1236902018	4096
399	1237028994	1237033090	4096
400	1237069954	1237074050	4096
401	1237135490	1237139586	4096
402	1237139586	1237143682	4096
403	1237143682	1237147778	4096
404	1237147778	1237151874	4096
405	1237151874	1237155970	4096
406	1237155970	1237160066	4096
407	1237160066	1237164162	4096
408	1237164162	1237168258	4096
409	1237168258	1237172354	4096
410	1237172354	1237176450	4096
411	1237233794	1237237890	4096
412	1237246082	1237250178	4096
413	1237389442	1237393538	4096
414	1237401730	1237405826	4096
415	1237409922	1237414018	4096
416	1237414018	1237418114	4096
417	1237418114	1237422210	4096
418	1237426306	1237430402	4096
419	1237479554	1237483650	4096
420	1237483650	1237487746	4096
421	1238061186	1238065282	4096
422	1238294658	1238298754	4096
423	1238368386	1238372482	4096
424	1238446210	1238450306	4096
425	1238450306	1238454402	4096
426	1238454402	1238458498	4096
427	1238466690	1238470786	4096
428	1238470786	1238474882	4096
429	1238487170	1238491266	4096
430	1238507650	1238511746	4096
431	1238511746	1238515842	4096
432	1238515842	1238519938	4096
433	1238519938	1238524034	4096
434	1238524034	1238528130	4096
435	1238528130	1238532226	4096
436	1238532226	1238536322	4096
437	1238536322	1238540418	4096
438	1238540418	1238544514	4096
439	1238544514	1238548610	4096
440	1238548610	1238552706	4096
441	1238552706	1238556802	4096
442	1238573186	1238577282	4096
443	1238597762	1238601858	4096
444	1238601858	1238605954	4096
445	1238605954	1238610050	4096
446	1238610050	1238614146	4096
447	1238614146	1238618242	4096
448	1238618242	1238622338	4096
449	1238622338	1238626434	4096
450	1238626434	1238630530	4096
451	1238917250	1238921346	4096
452	1239060610	1239064706	4096
453	1239142530	1239146626	4096
454	1239183490	1239187586	4096
455	1239187586	1239191682	4096
456	1239191682	1239195778	4096
457	1239195778	1239199874	4096
458	1239199874	1239203970	4096
459	1239203970	1239208066	4096
460	1239208066	1239212162	4096
461	1239212162	1239216258	4096
462	1239216258	1239220354	4096
463	1239220354	1239224450	4096
464	1239224450	1239228546	4096
465	1239228546	1239232642	4096
466	1239232642	1239236738	4096
467	1239236738	1239240834	4096
468	1239240834	1239244930	4096
469	1239244930	1239249026	4096
470	1239249026	1239253122	4096
471	1239253122	1239257218	4096
472	1239257218	1239261314	4096
473	1239261314	1239265410	4096
474	1239277698	1239281794	4096
475	1239314562	1239318658	4096
476	1239318658	1239322754	4096
477	1239548034	1239552130	4096
478	1239613570	1239617666	4096
479	1239699586	1239703682	4096
480	1239740546	1239744642	4096
481	1239744642	1239748738	4096
482	1239748738	1239752834	4096
483	1239752834	1239756930	4096
484	1239756930	1239761026	4096
485	1239761026	1239765122	4096
486	1239765122	1239769218	4096
487	1239797890	1239801986	4096
488	1239830658	1239834754	4096
489	1239834754	1239838850	4096
490	1239838850	1239842946	4096
491	1239842946	1239847042	4096
492	1239847042	1239851138	4096
493	1240010882	1240014978	4096
494	1240092802	1240096898	4096
495	1240129666	1240133762	4096
496	1240154242	1240158338	4096
497	1240240258	1240244354	4096
498	1240305794	1240309890	4096
499	1240367234	1240371330	4096
500	1240371330	1240375426	4096
501	1240813698	1240817794	4096
502	1241219202	1241223298	4096
503	1241317506	1241321602	4096
504	1241337986	1241342082	4096
505	1241395330	1241399426	4096
506	1241858178	1241862274	4096
507	1241911426	1241915522	4096
508	1242001538	1242005634	4096
509	1242083458	1242087554	4096
510	1242087554	1242091650	4096
511	1242194050	1242198146	4096
512	1242198146	1242202242	4096
513	1242202242	1242206338	4096
514	1242206338	1242210434	4096
515	1242210434	1242214530	4096
516	1242214530	1242218626	4096
517	1242218626	1242222722	4096
518	1242222722	1242226818	4096
519	1242226818	1242230914	4096
520	1242230914	1242235010	4096
521	1242235010	1242239106	4096
522	1242239106	1242243202	4096
523	1242243202	1242247298	4096
524	1242247298	1242251394	4096
525	1242251394	1242255490	4096
526	1242341506	1242345602	4096
527	1242345602	1242349698	4096
528	1242361986	1242366082	4096
529	1242427522	1242431618	4096
530	1242431618	1242435714	4096
531	1242529922	1242534018	4096
532	1242534018	1242538114	4096
533	1242808450	1242812546	4096
534	1242816642	1242820738	4096
535	1242886274	1242890370	4096
536	1242968194	1242972290	4096
537	1242980482	1242984578	4096
538	1243123842	1243127938	4096
539	1243127938	1243132034	4096
540	1243144322	1243148418	4096
541	1243209858	1243213954	4096
542	1243213954	1243218050	4096
543	1243250818	1243254914	4096
544	1243275394	1243279490	4096
