0.1604	1.04356e-10	2.32425e-16	8.37043e-15	6.49915e-12	1.71164e-10	3.44132e-16
0.16226	1.05363e-10	2.34443e-16	8.33662e-15	6.35074e-12	1.70048e-10	3.42943e-16
0.16414	1.06384e-10	2.36467e-16	8.30245e-15	6.20555e-12	1.68922e-10	3.41739e-16
0.166043	1.0742e-10	2.38499e-16	8.26794e-15	6.065e-12	1.67787e-10	3.40522e-16
0.167967	1.0847e-10	2.40539e-16	8.23306e-15	5.92594e-12	1.66642e-10	3.39291e-16
0.169914	1.09534e-10	2.42585e-16	8.19782e-15	5.79139e-12	1.65488e-10	3.38045e-16
0.171884	1.10614e-10	2.44639e-16	8.16238e-15	5.65967e-12	1.64325e-10	3.36785e-16
0.173876	1.11709e-10	2.46699e-16	8.16391e-15	5.52939e-12	1.63152e-10	3.35511e-16
0.175892	1.1282e-10	2.48766e-16	8.16555e-15	5.40469e-12	1.6197e-10	3.34221e-16
0.17793	1.13946e-10	2.5084e-16	8.16733e-15	5.28127e-12	1.60779e-10	3.32917e-16
0.179993	1.15089e-10	2.5292e-16	8.16923e-15	5.16053e-12	1.59579e-10	3.31598e-16
0.182079	1.16248e-10	2.55006e-16	8.17127e-15	5.04365e-12	1.5837e-10	3.30263e-16
0.18419	1.17424e-10	2.57098e-16	8.17343e-15	4.92801e-12	1.57153e-10	3.28913e-16
0.186325	1.18616e-10	2.59196e-16	8.17574e-15	4.81612e-12	1.55927e-10	3.27547e-16
0.188484	1.19336e-10	2.61299e-16	8.15168e-15	4.70659e-12	1.54762e-10	3.26165e-16
0.190669	1.19473e-10	2.63409e-16	8.09535e-15	4.59824e-12	1.53671e-10	3.24768e-16
0.192879	1.19613e-10	2.65524e-16	8.03836e-15	4.49455e-12	1.52567e-10	3.23354e-16
0.195115	1.19757e-10	2.67644e-16	7.9807e-15	4.39191e-12	1.5145e-10	3.21923e-16
0.197376	1.19904e-10	2.69769e-16	7.92237e-15	4.2915e-12	1.5032e-10	3.20477e-16
0.199664	1.20054e-10	2.71899e-16	7.86334e-15	4.19431e-12	1.49176e-10	3.19013e-16
0.201979	1.20209e-10	2.74035e-16	7.8036e-15	4.09815e-12	1.48019e-10	3.17532e-16
0.20432	1.20366e-10	2.76175e-16	7.70949e-15	4.00509e-12	1.46848e-10	3.16035e-16
0.206688	1.20528e-10	2.78319e-16	7.58146e-15	3.91401e-12	1.45663e-10	3.14519e-16
0.209084	1.20693e-10	2.80469e-16	7.45175e-15	3.82391e-12	1.44463e-10	3.12987e-16
0.211507	1.20863e-10	2.82623e-16	7.32035e-15	3.73768e-12	1.4325e-10	3.11436e-16
0.213959	1.21037e-10	2.84781e-16	7.18721e-15	3.65233e-12	1.42021e-10	3.09868e-16
0.216439	1.21214e-10	2.86943e-16	7.0523e-15	3.56883e-12	1.40778e-10	3.08281e-16
0.218948	1.21397e-10	2.8911e-16	6.93467e-15	3.488e-12	1.39519e-10	3.06676e-16
0.221486	1.21583e-10	2.91281e-16	7.04139e-15	3.40803e-12	1.38245e-10	3.05053e-16
0.224053	1.21774e-10	2.93456e-16	7.1498e-15	3.33065e-12	1.36956e-10	3.0341e-16
0.22665	1.2197e-10	2.95635e-16	7.25993e-15	3.2549e-12	1.35651e-10	3.01749e-16
0.229277	1.22171e-10	2.97817e-16	7.37182e-15	3.17998e-12	1.34329e-10	3.00068e-16
0.231935	1.22377e-10	3.00004e-16	7.48551e-15	3.10827e-12	1.32991e-10	2.98368e-16
0.234623	1.22588e-10	3.02194e-16	7.60118e-15	3.03729e-12	1.31637e-10	2.96648e-16
0.237342	1.22804e-10	3.04388e-16	7.72028e-15	2.96785e-12	1.30265e-10	2.94908e-16
0.240093	1.23026e-10	3.06585e-16	7.84131e-15	2.90064e-12	1.28876e-10	2.93148e-16
0.242876	1.23253e-10	3.08786e-16	7.96433e-15	2.83413e-12	1.2747e-10	2.91368e-16
0.245692	1.23486e-10	3.10991e-16	8.08938e-15	2.76978e-12	1.26046e-10	2.89567e-16
0.248539	1.23725e-10	3.132e-16	8.2165e-15	2.7068e-12	1.24603e-10	2.87745e-16
0.25142	1.23498e-10	3.15412e-16	8.10104e-15	2.64449e-12	1.23076e-10	2.85758e-16
0.254335	1.22779e-10	3.17627e-16	7.72902e-15	2.58485e-12	1.21458e-10	2.83599e-16
0.257283	1.22051e-10	3.19846e-16	7.35153e-15	2.52583e-12	1.19818e-10	2.81414e-16
0.260265	1.21315e-10	3.22068e-16	6.96844e-15	2.46808e-12	1.18154e-10	2.79205e-16
0.263282	1.20571e-10	3.24295e-16	6.57965e-15	2.41219e-12	1.16468e-10	2.76969e-16
0.266333	1.19817e-10	3.26524e-16	6.27871e-15	2.35688e-12	1.14758e-10	2.74708e-16
0.26942	1.19054e-10	3.28757e-16	6.28738e-15	2.30337e-12	1.13023e-10	2.72421e-16
0.272543	1.18282e-10	3.30994e-16	6.29636e-15	2.25099e-12	1.11264e-10	2.70107e-16
0.275702	1.17501e-10	3.33235e-16	6.30565e-15	2.19917e-12	1.0948e-10	2.67766e-16
0.278898	1.1671e-10	3.35479e-16	6.31526e-15	2.14958e-12	1.07669e-10	2.65398e-16
0.282131	1.1591e-10	3.37727e-16	6.27632e-15	2.10049e-12	1.05832e-10	2.63003e-16
0.285401	1.15099e-10	3.39979e-16	6.10458e-15	2.05247e-12	1.03968e-10	2.6058e-16
0.288709	1.14279e-10	3.42235e-16	5.93021e-15	2.00599e-12	1.02076e-10	2.58128e-16
0.292056	1.13448e-10	3.44495e-16	5.75314e-15	1.96e-12	1.00155e-10	2.55649e-16
0.295441	1.12606e-10	3.46759e-16	5.57333e-15	1.9155e-12	9.82058e-11	2.5314e-16
0.298865	1.11754e-10	3.49027e-16	5.55011e-15	1.87194e-12	9.62266e-11	2.50603e-16
0.302329	1.10891e-10	3.51299e-16	5.64321e-15	1.82885e-12	9.42169e-11	2.48036e-16
0.305834	1.10016e-10	3.53576e-16	5.7381e-15	1.7876e-12	9.2176e-11	2.45439e-16
0.309379	1.0913e-10	3.55857e-16	5.83484e-15	1.74678e-12	9.01031e-11	2.42813e-16
0.312965	1.08044e-10	3.58143e-16	5.92548e-15	1.70685e-12	8.80815e-11	2.40156e-16
0.316592	1.05664e-10	3.60434e-16	5.96348e-15	1.6682e-12	8.65999e-11	2.37468e-16
0.320262	1.03245e-10	3.62729e-16	6.00237e-15	1.62995e-12	8.50947e-11	2.34749e-16
0.323974	1.00787e-10	3.6503e-16	6.04218e-15	1.59294e-12	8.35654e-11	2.31998e-16
0.327729	9.82891e-11	3.67336e-16	6.08293e-15	1.55672e-12	8.20112e-11	2.29215e-16
0.331528	9.57493e-11	3.69647e-16	6.21877e-15	1.52088e-12	8.04315e-11	2.26401e-16
0.335371	9.31668e-11	3.71964e-16	6.36846e-15	1.48658e-12	7.88256e-11	2.23553e-16
0.339258	9.05403e-11	3.74286e-16	6.5212e-15	1.45264e-12	7.71927e-11	2.20673e-16
0.343191	8.78686e-11	3.76614e-16	6.67709e-15	1.41943e-12	7.5532e-11	2.17759e-16
0.347169	8.51502e-11	3.78949e-16	6.8188e-15	1.38728e-12	7.38427e-11	2.14812e-16
0.351193	8.23838e-11	3.81289e-16	6.96063e-15	1.35548e-12	7.2124e-11	2.1183e-16
0.355263	7.95679e-11	3.83636e-16	7.10551e-15	1.3247e-12	7.03751e-11	2.08814e-16
0.359381	7.6701e-11	3.8599e-16	7.25321e-15	1.29458e-12	6.85949e-11	2.05762e-16
0.363547	7.37813e-11	3.88351e-16	7.17931e-15	1.26478e-12	6.67825e-11	2.02676e-16
0.367761	7.08072e-11	3.90718e-16	7.10428e-15	1.23626e-12	6.4937e-11	1.99553e-16
0.372024	6.77769e-11	3.93093e-16	7.02808e-15	1.20803e-12	6.30574e-11	1.96395e-16
0.376336	6.56169e-11	3.95476e-16	6.99986e-15	1.18041e-12	6.13153e-11	1.9365e-16
0.380698	6.55179e-11	3.97867e-16	7.08277e-15	1.15368e-12	5.99358e-11	1.9189e-16
0.385111	6.54202e-11	4.00265e-16	7.16779e-15	1.12723e-12	5.8538e-11	1.9011e-16
0.389575	6.53239e-11	4.02672e-16	7.25499e-15	1.10163e-12	5.71222e-11	1.88309e-16
0.39409	6.52291e-11	4.05087e-16	7.15697e-15	1.07658e-12	5.56889e-11	1.86487e-16
0.398658	6.51358e-11	4.07512e-16	6.99944e-15	1.0518e-12	5.42384e-11	1.84645e-16
0.403279	6.50443e-11	4.09945e-16	6.83887e-15	1.02808e-12	5.27716e-11	1.8278e-16
0.407953	6.49545e-11	4.12388e-16	6.78979e-15	1.0046e-12	5.12894e-11	1.80894e-16
0.412682	6.48666e-11	4.1484e-16	6.94342e-15	9.81637e-13	4.97932e-11	1.78987e-16
0.417466	6.47807e-11	4.17302e-16	7.10102e-15	9.59406e-13	4.82846e-11	1.77057e-16
0.422304	6.4697e-11	4.19775e-16	7.24339e-15	9.37409e-13	4.67658e-11	1.75105e-16
0.427199	6.46155e-11	4.22258e-16	7.1874e-15	9.16125e-13	4.52396e-11	1.7313e-16
0.432151	6.45364e-11	4.24752e-16	7.13058e-15	8.95291e-13	4.37095e-11	1.71132e-16
0.43716	6.44598e-11	4.27257e-16	7.07287e-15	8.74682e-13	4.21797e-11	1.69111e-16
0.442227	6.27152e-11	4.29774e-16	7.12335e-15	8.54957e-13	4.1108e-11	1.67067e-16
0.447353	6.08096e-11	4.32302e-16	7.18361e-15	8.35434e-13	4.00462e-11	1.64999e-16
0.452539	5.88605e-11	4.34843e-16	7.24595e-15	8.16335e-13	3.89594e-11	1.62907e-16
0.457784	5.68659e-11	4.37395e-16	7.38388e-15	7.97847e-13	3.78464e-11	1.6079e-16
0.46309	5.4824e-11	4.39961e-16	7.53544e-15	7.79554e-13	3.67061e-11	1.5865e-16
0.468458	5.27323e-11	4.4254e-16	7.69168e-15	7.61854e-13	3.55372e-11	1.56484e-16
0.473888	5.05888e-11	4.45132e-16	7.40263e-15	7.44528e-13	3.43383e-11	1.54293e-16
0.479381	4.83908e-11	4.47738e-16	7.08018e-15	7.27389e-13	3.31079e-11	1.52077e-16
0.484937	4.61358e-11	4.50358e-16	6.77349e-15	7.10985e-13	3.18444e-11	1.49836e-16
0.490558	4.38209e-11	4.52992e-16	6.67743e-15	6.94749e-13	3.05461e-11	1.47568e-16
0.496244	4.14431e-11	4.55642e-16	6.57921e-15	6.78866e-13	2.92113e-11	1.45274e-16
0.501997	3.98979e-11	4.58306e-16	6.48636e-15	6.63491e-13	2.81286e-11	1.43383e-16
0.507815	4.00359e-11	4.60987e-16	6.40604e-15	6.48278e-13	2.75743e-11	1.42288e-16
0.513701	4.01822e-11	4.63683e-16	6.32391e-15	6.33558e-13	2.70072e-11	1.4118e-16
0.519656	4.03373e-11	4.66395e-16	6.34611e-15	6.19149e-13	2.64267e-11	1.4006e-16
0.525679	4.05017e-11	4.69124e-16	6.42156e-15	6.04897e-13	2.58324e-11	1.38927e-16
0.531772	4.06759e-11	4.71871e-16	6.51437e-15	5.91255e-13	2.52238e-11	1.3778e-16
0.537936	4.08605e-11	4.74634e-16	6.76555e-15	5.77752e-13	2.46006e-11	1.3662e-16
0.544171	4.10561e-11	4.77416e-16	7.02618e-15	5.64542e-13	2.39622e-11	1.35447e-16
0.550479	4.12636e-11	4.80216e-16	7.28012e-15	5.51756e-13	2.33085e-11	1.3426e-16
0.55686	4.14834e-11	4.83034e-16	7.53128e-15	5.39104e-13	2.26391e-11	1.3306e-16
0.563314	4.17322e-11	4.85872e-16	7.7712e-15	5.26861e-13	2.19632e-11	1.31845e-16
0.569844	4.21068e-11	4.88729e-16	7.86892e-15	5.14878e-13	2.13404e-11	1.30616e-16
0.576449	4.25012e-11	4.91606e-16	7.97146e-15	5.03024e-13	2.07091e-11	1.29373e-16
0.583131	4.2917e-11	4.94503e-16	8.09179e-15	4.91679e-13	2.00709e-11	1.28116e-16
0.58989	4.33555e-11	4.97421e-16	8.22249e-15	4.80449e-13	1.94278e-11	1.26844e-16
0.596727	4.38183e-11	5.0036e-16	8.31814e-15	4.69464e-13	1.87828e-11	1.25558e-16
0.603644	4.43072e-11	5.0332e-16	8.36359e-15	4.58829e-13	1.81399e-11	1.24256e-16
0.610641	4.48239e-11	5.06303e-16	8.38822e-15	4.48306e-13	1.75045e-11	1.2294e-16
0.617719	4.53707e-11	5.09308e-16	8.30317e-15	4.38124e-13	1.68833e-11	1.21608e-16
0.624879	4.59497e-11	5.12336e-16	8.21546e-15	4.28157e-13	1.62857e-11	1.20261e-16
0.632122	4.51599e-11	5.15387e-16	8.51077e-15	4.18298e-13	1.63739e-11	1.18903e-16
0.639449	4.43143e-11	5.18462e-16	8.82876e-15	4.08862e-13	1.64966e-11	1.17531e-16
0.646861	4.34335e-11	5.21561e-16	8.72232e-15	3.99521e-13	1.66451e-11	1.16142e-16
0.654359	4.25143e-11	5.24685e-16	8.52567e-15	3.90383e-13	1.68224e-11	1.14737e-16
0.661943	4.15531e-11	5.27833e-16	8.34579e-15	3.81537e-13	1.70318e-11	1.13316e-16
0.669616	4.05458e-11	5.31008e-16	8.16613e-15	3.72784e-13	1.72771e-11	1.11878e-16
0.677378	3.94877e-11	5.34208e-16	8.34892e-15	3.64315e-13	1.75622e-11	1.10424e-16
0.685229	3.83737e-11	5.37435e-16	8.70185e-15	3.56024e-13	1.78919e-11	1.08953e-16
0.693172	3.78972e-11	5.40689e-16	8.72802e-15	3.47822e-13	1.82538e-11	1.07465e-16
0.701206	3.76869e-11	5.4397e-16	8.61166e-15	3.39972e-13	1.86388e-11	1.0596e-16
0.709334	3.74682e-11	5.47279e-16	9.15044e-15	3.32202e-13	1.90526e-11	1.04437e-16
0.717556	3.72392e-11	5.50617e-16	9.9399e-15	3.246e-13	1.94979e-11	1.02896e-16
0.725873	3.69982e-11	5.53983e-16	1.04432e-14	3.1724e-13	1.99776e-11	1.01338e-16
0.734287	3.67424e-11	5.57379e-16	1.09242e-14	3.09958e-13	2.04953e-11	9.97614e-17
0.742798	3.6469e-11	5.60804e-16	1.12418e-14	3.02911e-13	2.10546e-11	9.81667e-17
0.751408	3.62087e-11	5.6426e-16	1.16635e-14	2.96012e-13	2.15814e-11	9.68216e-17
0.760118	3.61109e-11	5.67747e-16	1.25563e-14	2.89187e-13	2.17314e-11	9.68473e-17
0.768928	3.59999e-11	5.71265e-16	1.25341e-14	2.82653e-13	2.18903e-11	9.68733e-17
0.777841	3.58705e-11	5.74815e-16	1.07749e-14	2.76186e-13	2.20575e-11	9.68996e-17
0.786857	3.57162e-11	5.78398e-16	1.04655e-14	2.69859e-13	2.22313e-11	9.69263e-17
0.795978	3.5528e-11	5.82013e-16	1.1155e-14	2.63733e-13	2.24094e-11	9.69532e-17
0.805204	3.52941e-11	5.85662e-16	1.28577e-14	2.5767e-13	2.25881e-11	9.69805e-17
0.814537	3.48399e-11	5.89344e-16	1.45871e-14	2.51803e-13	2.261e-11	9.70081e-17
0.823979	3.36853e-11	5.93061e-16	1.55671e-14	2.46059e-13	2.20319e-11	9.70359e-17
0.833529	3.23425e-11	5.96813e-16	1.61115e-14	2.40377e-13	2.13593e-11	9.70642e-17
0.843191	3.0772e-11	6.00601e-16	1.62595e-14	2.34935e-13	2.05735e-11	9.70927e-17
0.852964	2.89292e-11	6.04424e-16	1.70121e-14	2.29549e-13	1.96543e-11	9.71216e-17
0.862851	2.67671e-11	6.08285e-16	1.77957e-14	2.24278e-13	1.85819e-11	9.71508e-17
0.872853	2.4241e-11	6.12182e-16	1.85317e-14	2.19173e-13	1.73415e-11	9.71803e-17
0.88297	2.38851e-11	6.16117e-16	1.81803e-14	2.14121e-13	1.79142e-11	9.888e-17
0.893205	2.40161e-11	6.20091e-16	1.76675e-14	2.09231e-13	1.89746e-11	1.01054e-16
0.903558	2.39144e-11	6.24103e-16	1.78836e-14	2.04442e-13	1.99443e-11	1.03254e-16
0.914031	2.35411e-11	6.28155e-16	1.82651e-14	1.99704e-13	2.07581e-11	1.05479e-16
0.924626	2.28818e-11	6.32247e-16	1.82685e-14	1.95166e-13	2.1355e-11	1.0773e-16
0.935343	2.1952e-11	6.36379e-16	1.72362e-14	1.90673e-13	2.16923e-11	1.10007e-16
0.946185	1.97291e-11	6.40552e-16	1.75302e-14	1.86276e-13	2.05613e-11	1.12311e-16
0.957152	1.7152e-11	6.44768e-16	1.77318e-14	1.82014e-13	1.89428e-11	1.14641e-16
0.968247	1.45905e-11	6.49025e-16	1.73413e-14	1.77794e-13	1.72239e-11	1.16998e-16
0.97947	1.21233e-11	6.53326e-16	1.50549e-14	1.73704e-13	1.5485e-11	1.19383e-16
0.990823	9.80563e-12	6.5767e-16	1.35011e-14	1.69697e-13	1.37905e-11	1.21795e-16
1.00231	7.91436e-12	6.61393e-16	1.26018e-14	1.65731e-13	1.20993e-11	1.23741e-16
1.01393	7.11168e-12	6.62477e-16	1.20055e-14	1.61932e-13	1.02061e-11	1.23723e-16
1.02568	6.36812e-12	6.63564e-16	1.05323e-14	1.58169e-13	8.48132e-12	1.23705e-16
1.03757	5.68591e-12	6.64655e-16	1.03215e-14	1.54481e-13	6.92273e-12	1.23687e-16
1.04959	5.064e-12	6.65751e-16	1.06317e-14	1.50906e-13	5.5211e-12	1.23669e-16
1.06176	4.49935e-12	6.6685e-16	9.1495e-15	1.47365e-13	4.2638e-12	1.23651e-16
1.07407	4.27518e-12	6.67955e-16	8.22475e-15	1.43932e-13	3.98265e-12	1.23632e-16
1.08652	4.08466e-12	6.69064e-16	7.3563e-15	1.40565e-13	3.77951e-12	1.23613e-16
1.09911	3.90759e-12	6.70178e-16	6.78735e-15	1.37231e-13	3.59515e-12	1.23594e-16
1.11185	3.74319e-12	6.71298e-16	6.47915e-15	1.34028e-13	3.42791e-12	1.23574e-16
1.12474	3.59059e-12	6.72423e-16	5.79129e-15	1.30853e-13	3.27619e-12	1.23555e-16
1.13777	3.38798e-12	6.73554e-16	5.41145e-15	1.27741e-13	2.9553e-12	1.21131e-16
1.15096	3.20021e-12	6.74691e-16	5.39957e-15	1.24716e-13	2.65924e-12	1.18629e-16
1.1643	3.02705e-12	6.75834e-16	5.33466e-15	1.21717e-13	2.38901e-12	1.16098e-16
1.1778	2.8671e-12	6.76983e-16	5.07415e-15	1.18804e-13	2.142e-12	1.13538e-16
1.19145	2.72343e-12	6.78139e-16	4.81433e-15	1.15942e-13	1.94566e-12	1.10948e-16
1.20526	2.60043e-12	6.79302e-16	4.72095e-15	1.13105e-13	1.8381e-12	1.08327e-16
1.21923	2.48599e-12	6.80471e-16	3.95871e-15	1.1037e-13	1.74255e-12	1.05677e-16
1.23336	2.37934e-12	6.81648e-16	3.52717e-15	1.07655e-13	1.65796e-12	1.02996e-16
1.24766	2.27976e-12	6.82832e-16	4.08705e-15	1.04987e-13	1.58336e-12	1.00284e-16
1.26212	2.01938e-12	6.84024e-16	3.92075e-15	1.02386e-13	1.5339e-12	9.77637e-17
1.27675	1.74684e-12	6.85224e-16	3.96076e-15	9.98035e-14	1.49299e-12	9.52583e-17
1.29155	1.49405e-12	6.86432e-16	3.99455e-15	9.72846e-14	1.45675e-12	9.27239e-17
1.30652	1.25926e-12	6.87648e-16	3.68587e-15	9.48026e-14	1.4247e-12	9.01601e-17
1.32166	1.10263e-12	6.88873e-16	3.33339e-15	9.23363e-14	1.3403e-12	8.75666e-17
1.33698	9.95645e-13	6.90107e-16	3.03513e-15	8.99465e-14	1.2259e-12	8.49431e-17
1.35248	8.95646e-13	6.91349e-16	2.90427e-15	8.75683e-14	1.1186e-12	8.22891e-17
1.36816	8.02072e-13	6.926e-16	2.79541e-15	8.52221e-14	1.01787e-12	7.96043e-17
1.38402	7.44189e-13	6.93861e-16	2.67405e-15	8.29239e-14	9.25599e-13	7.8453e-17
1.40006	7.11747e-13	6.95132e-16	2.51579e-15	8.06355e-14	8.40635e-13	7.84895e-17
1.41629	6.81079e-13	6.96412e-16	2.35114e-15	7.8391e-14	7.60792e-13	7.85263e-17
1.4327	6.52059e-13	6.97702e-16	2.42849e-15	7.61702e-14	6.85799e-13	7.85636e-17
1.44931	6.45076e-13	6.99002e-16	2.34857e-15	7.39567e-14	6.26272e-13	7.86013e-17
1.46611	6.46353e-13	7.00313e-16	2.31471e-15	7.17959e-14	5.74168e-13	7.86395e-17
1.4831	6.47268e-13	7.01635e-16	1.98808e-15	6.96393e-14	5.24614e-13	7.86781e-17
1.50029	6.48457e-13	7.02967e-16	1.85356e-15	6.7502e-14	4.77607e-13	7.87309e-17
1.51768	6.83518e-13	7.04311e-16	1.77345e-15	6.53961e-14	4.43122e-13	7.95833e-17
1.53528	7.16246e-13	7.05665e-16	1.82044e-15	6.3293e-14	4.10243e-13	8.04456e-17
1.55307	7.46796e-13	7.07032e-16	1.75794e-15	6.12185e-14	3.78862e-13	8.13179e-17
1.57107	7.21222e-13	7.0841e-16	1.63921e-15	5.91589e-14	3.60605e-13	8.22003e-17
1.58928	6.38646e-13	7.098e-16	1.44123e-15	5.71014e-14	3.55894e-13	8.3093e-17
1.6077	5.60385e-13	7.11202e-16	1.28684e-15	5.50822e-14	3.51471e-13	8.3996e-17
1.62634	4.8904e-13	7.12617e-16	1.33434e-15	5.30643e-14	3.46694e-13	8.49284e-17
1.64519	4.57472e-13	7.14044e-16	1.26799e-15	5.10602e-14	3.34159e-13	8.61191e-17
1.66426	4.27414e-13	7.15484e-16	1.41358e-15	4.90827e-14	3.22185e-13	8.73237e-17
1.68355	3.9878e-13	7.16937e-16	1.16021e-15	4.71075e-14	3.1074e-13	8.85422e-17
1.70307	3.94425e-13	7.18403e-16	1.17087e-15	4.51605e-14	2.98074e-13	8.97748e-17
1.72281	3.95849e-13	7.19883e-16	1.19785e-15	4.32306e-14	2.8565e-13	9.10217e-17
1.74277	3.97056e-13	7.21377e-16	1.18874e-15	4.13052e-14	2.73908e-13	9.22831e-17
1.76298	3.79947e-13	7.22885e-16	1.13946e-15	3.94278e-14	2.82955e-13	9.41558e-17
1.78341	3.53671e-13	7.24406e-16	1.12096e-15	3.75589e-14	3.03076e-13	9.63865e-17
1.80408	3.28571e-13	7.25943e-16	1.0221e-15	3.5714e-14	3.22854e-13	9.86429e-17
1.82499	3.13747e-13	7.27494e-16	1.01216e-15	3.39126e-14	3.08749e-13	1.00926e-16
1.84615	3.0559e-13	7.2906e-16	9.26841e-16	3.21243e-14	2.72669e-13	1.03235e-16
1.86755	2.97721e-13	7.30641e-16	9.10576e-16	3.03861e-14	2.37595e-13	1.0557e-16
1.88919	2.82945e-13	7.32237e-16	1.05525e-15	2.86845e-14	2.30478e-13	1.04771e-16
1.91109	2.6507e-13	7.33849e-16	8.20274e-16	2.70011e-14	2.37801e-13	1.02281e-16
1.93324	2.47946e-13	7.35477e-16	8.07593e-16	2.54005e-14	2.45152e-13	9.97633e-17
1.95565	2.68635e-13	7.37121e-16	7.72102e-16	2.38245e-14	2.44102e-13	9.7216e-17
1.97832	2.96826e-13	7.38781e-16	6.85635e-16	2.22956e-14	2.4169e-13	9.46391e-17
2.00125	3.21532e-13	7.4e-16	7.43725e-16	2.08396e-14	2.40362e-13	9.22024e-17
2.02445	3.09347e-13	7.33188e-16	7.50931e-16	1.94131e-14	2.46473e-13	9.27206e-17
2.04791	2.97612e-13	7.26293e-16	6.6972e-16	1.80648e-14	2.52885e-13	9.32449e-17
2.07165	2.98307e-13	7.19313e-16	6.50187e-16	1.67732e-14	2.54766e-13	9.37753e-17
