#Filename : asd_comm_seis.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_comm_seis.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
2.0601562e+01,2.0438806e-05
2.0609375e+01,1.9624204e-05
2.0617188e+01,2.0306721e-05
2.0625000e+01,2.0242675e-05
2.0632812e+01,1.9648204e-05
2.0640625e+01,1.9006544e-05
2.0648438e+01,1.9387711e-05
2.0656250e+01,2.1206252e-05
2.0664062e+01,1.9228874e-05
2.0671875e+01,1.8903819e-05
2.0679688e+01,1.8149132e-05
2.0687500e+01,1.9276224e-05
2.0695312e+01,1.9279773e-05
2.0703125e+01,1.8163147e-05
2.0710938e+01,1.8351038e-05
2.0718750e+01,2.0092830e-05
2.0726562e+01,2.0151511e-05
2.0734375e+01,2.0121553e-05
2.0742188e+01,1.9762822e-05
2.0750000e+01,1.8684856e-05
2.0757812e+01,1.7695727e-05
2.0765625e+01,1.8619962e-05
2.0773438e+01,1.8758400e-05
2.0781250e+01,1.8317751e-05
2.0789062e+01,1.9761238e-05
2.0796875e+01,2.1038582e-05
2.0804688e+01,1.9420857e-05
2.0812500e+01,1.9140985e-05
2.0820312e+01,2.0066487e-05
2.0828125e+01,2.0018293e-05
2.0835938e+01,1.9282364e-05
2.0843750e+01,1.9429512e-05
2.0851562e+01,1.9247917e-05
2.0859375e+01,1.9292014e-05
2.0867188e+01,1.8488385e-05
2.0875000e+01,1.9174065e-05
2.0882812e+01,1.9729166e-05
2.0890625e+01,1.9284242e-05
2.0898438e+01,1.8888693e-05
2.0906250e+01,1.9720902e-05
2.0914062e+01,2.0301315e-05
2.0921875e+01,1.9775836e-05
2.0929688e+01,1.8965811e-05
2.0937500e+01,1.8040554e-05
2.0945312e+01,1.7820971e-05
2.0953125e+01,1.8555299e-05
2.0960938e+01,1.9917093e-05
2.0968750e+01,2.0427278e-05
2.0976562e+01,2.0917672e-05
2.0984375e+01,2.0242177e-05
2.0992188e+01,1.8979203e-05
2.1000000e+01,1.8358683e-05
2.1007812e+01,2.0136587e-05
2.1015625e+01,2.0855467e-05
2.1023438e+01,1.9838410e-05
2.1031250e+01,1.9139302e-05
2.1039062e+01,1.8173499e-05
2.1046875e+01,1.8037928e-05
2.1054688e+01,1.8931124e-05
2.1062500e+01,1.7306255e-05
2.1070312e+01,1.9384288e-05
2.1078125e+01,1.9349610e-05
2.1085938e+01,1.7587203e-05
2.1093750e+01,1.8845346e-05
2.1101562e+01,1.9536699e-05
2.1109375e+01,2.0558654e-05
2.1117188e+01,2.0328746e-05
2.1125000e+01,1.8229467e-05
2.1132812e+01,1.7802487e-05
2.1140625e+01,1.9326285e-05
2.1148438e+01,1.8542486e-05
2.1156250e+01,1.7840878e-05
2.1164062e+01,1.9017114e-05
2.1171875e+01,1.7937972e-05
2.1179688e+01,1.8444940e-05
2.1187500e+01,1.9638884e-05
2.1195312e+01,2.0206228e-05
2.1203125e+01,1.9944101e-05
2.1210938e+01,2.0009269e-05
2.1218750e+01,1.9327205e-05
2.1226562e+01,1.9376818e-05
2.1234375e+01,1.9875136e-05
2.1242188e+01,1.8855122e-05
2.1250000e+01,1.8691808e-05
2.1257812e+01,1.8087907e-05
2.1265625e+01,1.7732495e-05
2.1273438e+01,1.8718897e-05
2.1281250e+01,1.9439427e-05
2.1289062e+01,1.9384857e-05
2.1296875e+01,1.8307539e-05
2.1304688e+01,1.7556342e-05
2.1312500e+01,1.6766715e-05
2.1320312e+01,1.7814776e-05
2.1328125e+01,1.9342544e-05
2.1335938e+01,1.8623747e-05
2.1343750e+01,1.7256370e-05
2.1351562e+01,1.7007864e-05
2.1359375e+01,1.7860765e-05
2.1367188e+01,1.8892892e-05
2.1375000e+01,1.9567503e-05
2.1382812e+01,2.0971373e-05
2.1390625e+01,2.0413440e-05
2.1398438e+01,1.9266881e-05
2.1406250e+01,1.8571462e-05
2.1414062e+01,1.8733469e-05
2.1421875e+01,1.8444187e-05
2.1429688e+01,2.0122589e-05
2.1437500e+01,2.0223611e-05
2.1445312e+01,1.9351263e-05
2.1453125e+01,1.8951390e-05
2.1460938e+01,1.9032323e-05
2.1468750e+01,1.8330199e-05
2.1476562e+01,1.8164047e-05
2.1484375e+01,1.8834645e-05
2.1492188e+01,1.8495175e-05
2.1500000e+01,1.7728511e-05
2.1507812e+01,1.8787036e-05
2.1515625e+01,1.9229457e-05
2.1523438e+01,1.9385231e-05
2.1531250e+01,1.7785030e-05
2.1539062e+01,1.9267553e-05
2.1546875e+01,2.0568471e-05
2.1554688e+01,1.8948373e-05
2.1562500e+01,1.7851254e-05
2.1570312e+01,1.7934325e-05
2.1578125e+01,1.7178786e-05
2.1585938e+01,1.7373686e-05
2.1593750e+01,1.8897176e-05
2.1601562e+01,1.9530052e-05
2.1609375e+01,1.8035029e-05
2.1617188e+01,1.8352220e-05
2.1625000e+01,1.8108276e-05
2.1632812e+01,1.7479708e-05
2.1640625e+01,1.8670153e-05
2.1648438e+01,2.0091948e-05
2.1656250e+01,1.9528296e-05
2.1664062e+01,1.7903097e-05
2.1671875e+01,1.7811011e-05
2.1679688e+01,1.8906225e-05
2.1687500e+01,1.9136577e-05
2.1695312e+01,1.8958481e-05
2.1703125e+01,1.8254927e-05
2.1710938e+01,1.8580581e-05
2.1718750e+01,1.8957339e-05
2.1726562e+01,1.7943507e-05
2.1734375e+01,1.8577418e-05
2.1742188e+01,1.8814862e-05
2.1750000e+01,1.8414181e-05
2.1757812e+01,1.7678844e-05
2.1765625e+01,1.7862221e-05
2.1773438e+01,1.8022099e-05
2.1781250e+01,1.7932009e-05
2.1789062e+01,1.6474129e-05
2.1796875e+01,1.8874985e-05
2.1804688e+01,1.9364531e-05
2.1812500e+01,1.8617399e-05
2.1820312e+01,1.8610467e-05
2.1828125e+01,1.8029083e-05
2.1835938e+01,1.7411206e-05
2.1843750e+01,1.7898255e-05
2.1851562e+01,1.6593728e-05
2.1859375e+01,1.6505431e-05
2.1867188e+01,1.8211994e-05
2.1875000e+01,1.8455268e-05
2.1882812e+01,1.8242172e-05
2.1890625e+01,1.9312906e-05
2.1898438e+01,1.8950335e-05
2.1906250e+01,1.8377708e-05
2.1914062e+01,1.8285246e-05
2.1921875e+01,1.7303743e-05
2.1929688e+01,1.8568017e-05
2.1937500e+01,1.8769370e-05
2.1945312e+01,1.7272927e-05
2.1953125e+01,1.7686885e-05
2.1960938e+01,1.9432619e-05
2.1968750e+01,1.7617778e-05
2.1976562e+01,1.7566169e-05
2.1984375e+01,1.7548177e-05
2.1992188e+01,1.8159337e-05
2.2000000e+01,1.7774045e-05
2.2007812e+01,1.7661200e-05
2.2015625e+01,1.8083277e-05
2.2023438e+01,1.8323996e-05
2.2031250e+01,1.7838563e-05
2.2039062e+01,1.8239425e-05
2.2046875e+01,1.8140122e-05
2.2054688e+01,1.7914699e-05
2.2062500e+01,1.6517587e-05
2.2070312e+01,1.7856611e-05
2.2078125e+01,1.8141084e-05
2.2085938e+01,1.7471329e-05
2.2093750e+01,1.7768304e-05
2.2101562e+01,1.8417381e-05
2.2109375e+01,1.8928046e-05
2.2117188e+01,1.7748801e-05
2.2125000e+01,1.8333198e-05
2.2132812e+01,1.9513556e-05
2.2140625e+01,2.0936064e-05
2.2148438e+01,1.9960709e-05
2.2156250e+01,1.9209031e-05
2.2164062e+01,1.7721501e-05
2.2171875e+01,1.6872128e-05
2.2179688e+01,1.6588836e-05
2.2187500e+01,1.6971734e-05
2.2195312e+01,1.7029403e-05
2.2203125e+01,1.8485498e-05
2.2210938e+01,1.8333192e-05
2.2218750e+01,1.8207739e-05
2.2226562e+01,1.9027127e-05
2.2234375e+01,1.7257089e-05
2.2242188e+01,1.6996478e-05
2.2250000e+01,1.6779482e-05
2.2257812e+01,1.6822669e-05
2.2265625e+01,1.6576656e-05
2.2273438e+01,1.6991125e-05
2.2281250e+01,1.7916103e-05
2.2289062e+01,1.9602652e-05
2.2296875e+01,1.8219472e-05
2.2304688e+01,1.8729365e-05
2.2312500e+01,1.8031713e-05
2.2320312e+01,1.8430914e-05
2.2328125e+01,1.8792917e-05
2.2335938e+01,1.7750640e-05
2.2343750e+01,1.7162436e-05
2.2351562e+01,1.7805367e-05
2.2359375e+01,1.7183877e-05
2.2367188e+01,1.7615903e-05
2.2375000e+01,1.6960164e-05
2.2382812e+01,1.7085767e-05
2.2390625e+01,1.7904524e-05
2.2398438e+01,1.8164690e-05
2.2406250e+01,1.9408449e-05
2.2414062e+01,1.8614838e-05
2.2421875e+01,1.7521451e-05
2.2429688e+01,1.8762232e-05
2.2437500e+01,1.9515664e-05
2.2445312e+01,1.8996105e-05
2.2453125e+01,1.8732806e-05
2.2460938e+01,1.7448924e-05
2.2468750e+01,1.7493061e-05
2.2476562e+01,1.8508779e-05
2.2484375e+01,1.7776975e-05
2.2492188e+01,1.8505431e-05
2.2500000e+01,1.9106739e-05
2.2507812e+01,1.7844282e-05
2.2515625e+01,1.7379723e-05
2.2523438e+01,1.8725719e-05
2.2531250e+01,1.8436921e-05
2.2539062e+01,1.8309938e-05
2.2546875e+01,1.7033435e-05
2.2554688e+01,1.7799058e-05
2.2562500e+01,1.7883988e-05
2.2570312e+01,1.7734044e-05
2.2578125e+01,1.8076198e-05
2.2585938e+01,1.7731536e-05
2.2593750e+01,1.7649904e-05
2.2601562e+01,1.7688156e-05
2.2609375e+01,1.7236881e-05
2.2617188e+01,1.7741929e-05
2.2625000e+01,1.7689157e-05
2.2632812e+01,1.8195764e-05
2.2640625e+01,1.8024218e-05
2.2648438e+01,1.8425041e-05
2.2656250e+01,1.8402811e-05
2.2664062e+01,1.8014766e-05
2.2671875e+01,1.9093447e-05
2.2679688e+01,1.8890697e-05
2.2687500e+01,1.7476988e-05
2.2695312e+01,1.7876840e-05
2.2703125e+01,1.7749417e-05
2.2710938e+01,1.7414489e-05
2.2718750e+01,1.7135898e-05
2.2726562e+01,1.6542847e-05
2.2734375e+01,1.4631669e-05
2.2742188e+01,1.4958983e-05
2.2750000e+01,1.6104387e-05
2.2757812e+01,1.6449488e-05
2.2765625e+01,1.6011016e-05
2.2773438e+01,1.7191199e-05
2.2781250e+01,1.6459748e-05
2.2789062e+01,1.6884889e-05
2.2796875e+01,1.7620870e-05
2.2804688e+01,1.7728934e-05
2.2812500e+01,1.7821402e-05
2.2820312e+01,1.8163688e-05
2.2828125e+01,1.7871388e-05
2.2835938e+01,1.8932517e-05
2.2843750e+01,1.8140794e-05
2.2851562e+01,1.8070923e-05
2.2859375e+01,1.7378870e-05
2.2867188e+01,1.7681705e-05
2.2875000e+01,1.9209808e-05
2.2882812e+01,1.8325831e-05
2.2890625e+01,1.7329394e-05
2.2898438e+01,1.7277258e-05
2.2906250e+01,1.7125488e-05
2.2914062e+01,1.7694704e-05
2.2921875e+01,1.7927284e-05
2.2929688e+01,1.6450150e-05
2.2937500e+01,1.6436761e-05
2.2945312e+01,1.6488876e-05
2.2953125e+01,1.6383018e-05
2.2960938e+01,1.8242734e-05
2.2968750e+01,1.7706410e-05
2.2976562e+01,1.6958117e-05
2.2984375e+01,1.7370802e-05
2.2992188e+01,1.8459552e-05
2.3000000e+01,1.6938713e-05
2.3007812e+01,1.6767973e-05
2.3015625e+01,1.7878087e-05
2.3023438e+01,1.8169313e-05
2.3031250e+01,1.8367554e-05
2.3039062e+01,1.7798382e-05
2.3046875e+01,1.7634270e-05
2.3054688e+01,1.6409639e-05
2.3062500e+01,1.6271469e-05
2.3070312e+01,1.8527913e-05
2.3078125e+01,1.8306388e-05
2.3085938e+01,1.7734903e-05
2.3093750e+01,1.7511835e-05
2.3101562e+01,1.6204740e-05
2.3109375e+01,1.5967806e-05
2.3117188e+01,1.6425618e-05
2.3125000e+01,1.7188890e-05
2.3132812e+01,1.7144138e-05
2.3140625e+01,1.7378769e-05
2.3148438e+01,1.7447369e-05
2.3156250e+01,1.6751016e-05
2.3164062e+01,1.6753856e-05
2.3171875e+01,1.7345173e-05
2.3179688e+01,1.8035876e-05
2.3187500e+01,1.7925652e-05
2.3195312e+01,1.6290086e-05
2.3203125e+01,1.5680122e-05
2.3210938e+01,1.7042713e-05
2.3218750e+01,1.8107649e-05
2.3226562e+01,1.9009888e-05
2.3234375e+01,1.8568545e-05
2.3242188e+01,1.6235820e-05
2.3250000e+01,1.6400876e-05
2.3257812e+01,1.6712308e-05
2.3265625e+01,1.7949737e-05
2.3273438e+01,1.8416553e-05
2.3281250e+01,1.8175649e-05
2.3289062e+01,1.7703149e-05
2.3296875e+01,1.6818293e-05
2.3304688e+01,1.6945772e-05
2.3312500e+01,1.7098944e-05
2.3320312e+01,1.7477854e-05
2.3328125e+01,1.7880242e-05
2.3335938e+01,1.7771089e-05
2.3343750e+01,1.6851364e-05
2.3351562e+01,1.6338014e-05
2.3359375e+01,1.6567222e-05
2.3367188e+01,1.6824685e-05
2.3375000e+01,1.7005270e-05
2.3382812e+01,1.7985952e-05
2.3390625e+01,1.7806315e-05
2.3398438e+01,1.6695053e-05
2.3406250e+01,1.6959395e-05
2.3414062e+01,1.7479737e-05
2.3421875e+01,1.7079553e-05
2.3429688e+01,1.7259126e-05
2.3437500e+01,1.6287637e-05
2.3445312e+01,1.6768353e-05
2.3453125e+01,1.7120124e-05
2.3460938e+01,1.6962496e-05
2.3468750e+01,1.7044979e-05
2.3476562e+01,1.6550528e-05
2.3484375e+01,1.6187302e-05
2.3492188e+01,1.7916522e-05
2.3500000e+01,1.8746071e-05
2.3507812e+01,1.7734836e-05
2.3515625e+01,1.6547099e-05
2.3523438e+01,1.7141663e-05
2.3531250e+01,1.7714233e-05
2.3539062e+01,1.7636165e-05
2.3546875e+01,1.7643988e-05
2.3554688e+01,1.7733305e-05
2.3562500e+01,1.7668791e-05
2.3570312e+01,1.7572157e-05
2.3578125e+01,1.7417336e-05
2.3585938e+01,1.7854314e-05
2.3593750e+01,1.7506753e-05
2.3601562e+01,1.7414762e-05
2.3609375e+01,1.6717755e-05
2.3617188e+01,1.8436940e-05
2.3625000e+01,1.8276880e-05
2.3632812e+01,1.8569665e-05
2.3640625e+01,1.8661089e-05
2.3648438e+01,1.7443226e-05
2.3656250e+01,1.6158938e-05
2.3664062e+01,1.6274726e-05
2.3671875e+01,1.8165359e-05
2.3679688e+01,1.7364803e-05
2.3687500e+01,1.7301824e-05
2.3695312e+01,1.7345092e-05
2.3703125e+01,1.7403875e-05
2.3710938e+01,1.7931742e-05
2.3718750e+01,1.8523243e-05
2.3726562e+01,1.7960836e-05
2.3734375e+01,1.7314657e-05
2.3742188e+01,1.7197767e-05
2.3750000e+01,1.7918843e-05
2.3757812e+01,1.7403991e-05
2.3765625e+01,1.9051908e-05
2.3773438e+01,1.7682874e-05
2.3781250e+01,1.7702367e-05
2.3789062e+01,1.8008624e-05
2.3796875e+01,1.7516105e-05
2.3804688e+01,1.7258519e-05
2.3812500e+01,1.7399368e-05
2.3820312e+01,1.8289128e-05
2.3828125e+01,1.7468524e-05
2.3835938e+01,1.6528324e-05
2.3843750e+01,1.6872169e-05
2.3851562e+01,1.6426545e-05
2.3859375e+01,1.6858884e-05
2.3867188e+01,1.6557399e-05
2.3875000e+01,1.7521916e-05
2.3882812e+01,1.7851688e-05
2.3890625e+01,1.7528992e-05
2.3898438e+01,1.7419597e-05
2.3906250e+01,1.6449213e-05
2.3914062e+01,1.7575730e-05
2.3921875e+01,1.9024286e-05
2.3929688e+01,1.8224709e-05
2.3937500e+01,1.8301867e-05
2.3945312e+01,1.8240638e-05
2.3953125e+01,1.8366345e-05
2.3960938e+01,1.7556701e-05
2.3968750e+01,1.7168956e-05
2.3976562e+01,1.5445061e-05
2.3984375e+01,1.6245035e-05
2.3992188e+01,1.6359056e-05
2.4000000e+01,1.6931013e-05
2.4007812e+01,1.6341867e-05
2.4015625e+01,1.7139395e-05
2.4023438e+01,1.7884440e-05
2.4031250e+01,1.7768641e-05
2.4039062e+01,1.7906573e-05
2.4046875e+01,1.6679005e-05
2.4054688e+01,1.6392745e-05
2.4062500e+01,1.7720942e-05
2.4070312e+01,1.7433709e-05
2.4078125e+01,1.6535487e-05
2.4085938e+01,1.7646405e-05
2.4093750e+01,1.8707506e-05
2.4101562e+01,1.6579469e-05
2.4109375e+01,1.7393120e-05
2.4117188e+01,1.8893699e-05
2.4125000e+01,1.8117708e-05
2.4132812e+01,1.7267167e-05
2.4140625e+01,1.7914016e-05
2.4148438e+01,1.8195717e-05
2.4156250e+01,1.8437912e-05
2.4164062e+01,1.7555987e-05
2.4171875e+01,1.7314588e-05
2.4179688e+01,1.8687306e-05
2.4187500e+01,1.9163852e-05
2.4195312e+01,1.7528785e-05
2.4203125e+01,1.7485186e-05
2.4210938e+01,1.6694538e-05
2.4218750e+01,1.7524875e-05
2.4226562e+01,1.6456134e-05
2.4234375e+01,1.7542721e-05
2.4242188e+01,1.8450724e-05
2.4250000e+01,1.8443083e-05
2.4257812e+01,1.7503217e-05
2.4265625e+01,1.7360817e-05
2.4273438e+01,1.8622355e-05
2.4281250e+01,2.0286176e-05
2.4289062e+01,2.0704694e-05
2.4296875e+01,2.1365017e-05
2.4304688e+01,2.3384991e-05
2.4312500e+01,2.1854228e-05
2.4320312e+01,2.0255174e-05
2.4328125e+01,1.9537932e-05
2.4335938e+01,1.7002294e-05
2.4343750e+01,1.7939406e-05
2.4351562e+01,1.7169446e-05
2.4359375e+01,1.6518174e-05
2.4367188e+01,1.6655410e-05
2.4375000e+01,1.5709019e-05
2.4382812e+01,1.5906182e-05
2.4390625e+01,1.6359780e-05
2.4398438e+01,1.6614843e-05
2.4406250e+01,1.5988852e-05
2.4414062e+01,1.4975379e-05
2.4421875e+01,1.7685417e-05
2.4429688e+01,1.7102423e-05
2.4437500e+01,1.6303013e-05
2.4445312e+01,1.7382595e-05
2.4453125e+01,1.5882328e-05
2.4460938e+01,1.5895833e-05
2.4468750e+01,1.7352706e-05
2.4476562e+01,1.8071741e-05
2.4484375e+01,1.7707475e-05
2.4492188e+01,1.7100607e-05
2.4500000e+01,1.6649177e-05
2.4507812e+01,1.8570141e-05
2.4515625e+01,1.7876189e-05
2.4523438e+01,1.6943339e-05
2.4531250e+01,1.6489739e-05
2.4539062e+01,1.6735821e-05
2.4546875e+01,1.6623352e-05
2.4554688e+01,1.6444581e-05
2.4562500e+01,1.7182531e-05
2.4570312e+01,1.6355059e-05
2.4578125e+01,1.5287281e-05
2.4585938e+01,1.5828791e-05
2.4593750e+01,1.6311654e-05
2.4601562e+01,1.6361106e-05
2.4609375e+01,1.7274661e-05
2.4617188e+01,1.6759973e-05
2.4625000e+01,1.6429412e-05
2.4632812e+01,1.8120722e-05
2.4640625e+01,1.7303605e-05
2.4648438e+01,1.6070123e-05
2.4656250e+01,1.8075466e-05
2.4664062e+01,1.8059766e-05
2.4671875e+01,1.7520627e-05
2.4679688e+01,1.7038242e-05
2.4687500e+01,1.6958481e-05
2.4695312e+01,1.6305282e-05
2.4703125e+01,1.5716412e-05
2.4710938e+01,1.7600214e-05
2.4718750e+01,1.7749930e-05
2.4726562e+01,1.6488577e-05
2.4734375e+01,1.6565508e-05
2.4742188e+01,1.6494457e-05
2.4750000e+01,1.5424440e-05
2.4757812e+01,1.7234902e-05
2.4765625e+01,1.7369090e-05
2.4773438e+01,1.6908287e-05
2.4781250e+01,1.7498180e-05
2.4789062e+01,1.8280207e-05
2.4796875e+01,1.8033322e-05
2.4804688e+01,1.7554958e-05
2.4812500e+01,1.7176555e-05
2.4820312e+01,1.7594121e-05
2.4828125e+01,1.7982380e-05
2.4835938e+01,1.7589195e-05
2.4843750e+01,1.7456840e-05
2.4851562e+01,1.6243711e-05
2.4859375e+01,1.6604051e-05
2.4867188e+01,1.5491177e-05
2.4875000e+01,1.6100396e-05
2.4882812e+01,1.7676553e-05
2.4890625e+01,1.7711139e-05
2.4898438e+01,1.7860989e-05
2.4906250e+01,1.7194051e-05
2.4914062e+01,1.7091587e-05
2.4921875e+01,1.6174501e-05
2.4929688e+01,1.6385288e-05
2.4937500e+01,1.5833736e-05
2.4945312e+01,1.7043551e-05
2.4953125e+01,1.7061064e-05
2.4960938e+01,1.8446932e-05
2.4968750e+01,1.8071793e-05
2.4976562e+01,1.8254343e-05
2.4984375e+01,1.8269719e-05
2.4992188e+01,1.9296920e-05
2.5000000e+01,1.9115598e-05
2.5007812e+01,1.8058064e-05
2.5015625e+01,1.7566273e-05
2.5023438e+01,1.6935689e-05
2.5031250e+01,1.7447264e-05
2.5039062e+01,1.7224076e-05
2.5046875e+01,1.7267008e-05
2.5054688e+01,1.8329780e-05
2.5062500e+01,1.7639256e-05
2.5070312e+01,1.7367199e-05
2.5078125e+01,1.8591719e-05
2.5085938e+01,1.9829585e-05
2.5093750e+01,1.9845394e-05
2.5101562e+01,1.9344470e-05
2.5109375e+01,1.8155134e-05
2.5117188e+01,1.7457548e-05
2.5125000e+01,1.7356678e-05
2.5132812e+01,1.6971805e-05
2.5140625e+01,1.7102051e-05
2.5148438e+01,1.8038859e-05
2.5156250e+01,1.6955491e-05
2.5164062e+01,1.7283699e-05
2.5171875e+01,1.7667585e-05
2.5179688e+01,1.7443494e-05
2.5187500e+01,1.8921998e-05
2.5195312e+01,1.8961595e-05
2.5203125e+01,1.7789574e-05
2.5210938e+01,1.9085861e-05
2.5218750e+01,1.9683659e-05
2.5226562e+01,1.9299607e-05
2.5234375e+01,1.8626116e-05
2.5242188e+01,1.7575909e-05
2.5250000e+01,1.7855821e-05
2.5257812e+01,1.8761361e-05
2.5265625e+01,1.8512871e-05
2.5273438e+01,1.9694011e-05
2.5281250e+01,1.9856461e-05
2.5289062e+01,1.8389642e-05
2.5296875e+01,1.7955627e-05
2.5304688e+01,1.7614145e-05
2.5312500e+01,1.7456269e-05
2.5320312e+01,1.7422377e-05
2.5328125e+01,1.8473857e-05
2.5335938e+01,1.8010460e-05
2.5343750e+01,1.8086830e-05
2.5351562e+01,1.7856196e-05
2.5359375e+01,1.7956893e-05
2.5367188e+01,1.8702043e-05
2.5375000e+01,1.7427180e-05
2.5382812e+01,1.8746752e-05
2.5390625e+01,1.7734947e-05
2.5398438e+01,1.7827238e-05
2.5406250e+01,1.7546202e-05
2.5414062e+01,1.6936737e-05
2.5421875e+01,1.7084150e-05
2.5429688e+01,1.8286454e-05
2.5437500e+01,1.9946955e-05
2.5445312e+01,1.7202834e-05
2.5453125e+01,1.7283029e-05
2.5460938e+01,1.7557153e-05
2.5468750e+01,1.5741844e-05
2.5476562e+01,1.4611000e-05
2.5484375e+01,1.4318335e-05
2.5492188e+01,1.4043306e-05
2.5500000e+01,1.6046726e-05
2.5507812e+01,1.6836676e-05
2.5515625e+01,1.6035343e-05
2.5523438e+01,1.7432289e-05
2.5531250e+01,1.6300783e-05
2.5539062e+01,1.6468902e-05
2.5546875e+01,1.7040556e-05
2.5554688e+01,1.6589894e-05
2.5562500e+01,1.6450033e-05
2.5570312e+01,1.6716694e-05
2.5578125e+01,1.7538706e-05
2.5585938e+01,1.7564795e-05
2.5593750e+01,1.7608873e-05
2.5601562e+01,1.6124913e-05
2.5609375e+01,1.5633462e-05
2.5617188e+01,1.5160252e-05
2.5625000e+01,1.5229967e-05
2.5632812e+01,1.6026237e-05
2.5640625e+01,1.6943964e-05
2.5648438e+01,1.6105735e-05
2.5656250e+01,1.6904288e-05
2.5664062e+01,1.6356103e-05
2.5671875e+01,1.7469325e-05
2.5679688e+01,1.7316186e-05
2.5687500e+01,1.6804853e-05
2.5695312e+01,1.7480347e-05
2.5703125e+01,1.6060951e-05
2.5710938e+01,1.5615992e-05
2.5718750e+01,1.5233807e-05
2.5726562e+01,1.6295460e-05
2.5734375e+01,1.7027501e-05
2.5742188e+01,1.5318160e-05
2.5750000e+01,1.4615929e-05
2.5757812e+01,1.5017417e-05
2.5765625e+01,1.4516853e-05
2.5773438e+01,1.5155234e-05
2.5781250e+01,1.6300022e-05
2.5789062e+01,1.6063940e-05
2.5796875e+01,1.5915843e-05
2.5804688e+01,1.6734755e-05
2.5812500e+01,1.6391640e-05
2.5820312e+01,1.7170827e-05
2.5828125e+01,1.5938481e-05
2.5835938e+01,1.6395829e-05
2.5843750e+01,1.5683132e-05
2.5851562e+01,1.5129419e-05
2.5859375e+01,1.5256315e-05
2.5867188e+01,1.5497741e-05
2.5875000e+01,1.7169443e-05
2.5882812e+01,1.7005077e-05
2.5890625e+01,1.5417534e-05
2.5898438e+01,1.4859914e-05
2.5906250e+01,1.5102962e-05
2.5914062e+01,1.7048015e-05
2.5921875e+01,1.6475344e-05
2.5929688e+01,1.5834979e-05
2.5937500e+01,1.6169356e-05
2.5945312e+01,1.6199620e-05
2.5953125e+01,1.6089177e-05
2.5960938e+01,1.5095319e-05
2.5968750e+01,1.5378662e-05
2.5976562e+01,1.5625292e-05
2.5984375e+01,1.6506021e-05
2.5992188e+01,1.5969645e-05
2.6000000e+01,1.4672923e-05
2.6007812e+01,1.5848578e-05
2.6015625e+01,1.5775039e-05
2.6023438e+01,1.5328736e-05
2.6031250e+01,1.4468998e-05
2.6039062e+01,1.4312264e-05
2.6046875e+01,1.4878457e-05
2.6054688e+01,1.4209241e-05
2.6062500e+01,1.5050712e-05
2.6070312e+01,1.5067790e-05
2.6078125e+01,1.4334546e-05
2.6085938e+01,1.4071655e-05
2.6093750e+01,1.5764146e-05
2.6101562e+01,1.5398237e-05
2.6109375e+01,1.5287472e-05
2.6117188e+01,1.5625079e-05
2.6125000e+01,1.5985580e-05
2.6132812e+01,1.5559499e-05
2.6140625e+01,1.5070909e-05
2.6148438e+01,1.4726303e-05
2.6156250e+01,1.5173318e-05
2.6164062e+01,1.5099918e-05
2.6171875e+01,1.5494662e-05
2.6179688e+01,1.6108728e-05
2.6187500e+01,1.5733703e-05
2.6195312e+01,1.5093064e-05
2.6203125e+01,1.4717420e-05
2.6210938e+01,1.4913660e-05
2.6218750e+01,1.4921593e-05
2.6226562e+01,1.5276093e-05
2.6234375e+01,1.4136350e-05
2.6242188e+01,1.4433573e-05
2.6250000e+01,1.4980042e-05
2.6257812e+01,1.5072945e-05
2.6265625e+01,1.4483769e-05
2.6273438e+01,1.4031914e-05
2.6281250e+01,1.4080562e-05
2.6289062e+01,1.5512916e-05
2.6296875e+01,1.5976396e-05
2.6304688e+01,1.3579609e-05
2.6312500e+01,1.4554206e-05
2.6320312e+01,1.5157394e-05
2.6328125e+01,1.4943222e-05
2.6335938e+01,1.4479360e-05
2.6343750e+01,1.4237047e-05
2.6351562e+01,1.4172977e-05
2.6359375e+01,1.4782353e-05
2.6367188e+01,1.4535787e-05
2.6375000e+01,1.4692872e-05
2.6382812e+01,1.5314413e-05
2.6390625e+01,1.4931592e-05
2.6398438e+01,1.5167093e-05
2.6406250e+01,1.4221161e-05
2.6414062e+01,1.4600402e-05
2.6421875e+01,1.4993513e-05
2.6429688e+01,1.5308057e-05
2.6437500e+01,1.4798802e-05
2.6445312e+01,1.4792942e-05
2.6453125e+01,1.5127397e-05
2.6460938e+01,1.4686998e-05
2.6468750e+01,1.4549622e-05
2.6476562e+01,1.5272561e-05
2.6484375e+01,1.5191794e-05
