0.0, 4.41003299965e-12
0.0009765625, 1.15065761027e-11
0.001953125, 8.52790033213e-12
0.0029296875, 5.4330791088e-12
0.00390625, 4.50028923141e-12
0.0048828125, 4.49824392832e-12
0.005859375, 3.70652237625e-12
0.0068359375, 4.05944909151e-12
0.0078125, 4.12431617541e-12
0.0087890625, 4.34608080809e-12
0.009765625, 4.1862768391e-12
0.0107421875, 3.91283156451e-12
0.01171875, 2.8367805453e-12
0.0126953125, 3.08259014845e-12
0.013671875, 2.89924106384e-12
0.0146484375, 2.87550884501e-12
0.015625, 3.20431615808e-12
0.0166015625, 2.82941631786e-12
0.017578125, 2.56464847933e-12
0.0185546875, 2.16508955004e-12
0.01953125, 2.27474120573e-12
0.0205078125, 2.29981170851e-12
0.021484375, 2.14606467802e-12
0.0224609375, 1.98685530235e-12
0.0234375, 2.18683314404e-12
0.0244140625, 2.204948003e-12
0.025390625, 2.58194771904e-12
0.0263671875, 2.18992637921e-12
0.02734375, 2.17317662045e-12
0.0283203125, 1.92209691476e-12
0.029296875, 2.05711808458e-12
0.0302734375, 2.11279993498e-12
0.03125, 2.19902378585e-12
0.0322265625, 2.22172411353e-12
0.033203125, 2.26543919004e-12
0.0341796875, 2.3750047963e-12
0.03515625, 2.49979780472e-12
0.0361328125, 2.27942502892e-12
0.037109375, 1.92103962878e-12
0.0380859375, 2.20557367363e-12
0.0390625, 1.95369898187e-12
0.0400390625, 2.18648642079e-12
0.041015625, 1.94723105572e-12
0.0419921875, 2.15759524102e-12
0.04296875, 2.32944863773e-12
0.0439453125, 2.29383634811e-12
0.044921875, 2.80203061983e-12
0.0458984375, 2.86760110447e-12
0.046875, 2.94425367071e-12
0.0478515625, 3.10566744316e-12
0.048828125, 2.88713583492e-12
0.0498046875, 3.33517546218e-12
0.05078125, 3.60305585326e-12
0.0517578125, 4.29533524776e-12
0.052734375, 4.66837238038e-12
0.0537109375, 4.74860561852e-12
0.0546875, 5.544739796e-12
0.0556640625, 5.55508043052e-12
0.056640625, 6.53418928373e-12
0.0576171875, 7.48242294473e-12
0.05859375, 6.40617734411e-12
0.0595703125, 8.07597401542e-12
0.060546875, 9.30271771393e-12
0.0615234375, 8.56926496583e-12
0.0625, 7.7661909919e-12
0.0634765625, 7.13025147016e-12
0.064453125, 8.47132446905e-12
0.0654296875, 8.6730149495e-12
0.06640625, 5.05256176933e-12
0.0673828125, 4.88223275743e-12
0.068359375, 4.30156486102e-12
0.0693359375, 4.74294866872e-12
0.0703125, 4.38554220414e-12
0.0712890625, 4.39440193935e-12
0.072265625, 4.05195058679e-12
0.0732421875, 5.4398277386e-12
0.07421875, 5.80671992204e-12
0.0751953125, 4.68859330919e-12
0.076171875, 3.74800042163e-12
0.0771484375, 3.92602541934e-12
0.078125, 3.84810588594e-12
0.0791015625, 4.42067358701e-12
0.080078125, 4.41792195936e-12
0.0810546875, 4.72756791288e-12
0.08203125, 5.11280335454e-12
0.0830078125, 6.09211986649e-12
0.083984375, 5.65083701464e-12
0.0849609375, 5.71933540938e-12
0.0859375, 7.26239611008e-12
0.0869140625, 6.77939350445e-12
0.087890625, 5.95434688223e-12
0.0888671875, 6.4354933784e-12
0.08984375, 6.8322893134e-12
0.0908203125, 6.69015896509e-12
0.091796875, 7.68067491569e-12
0.0927734375, 9.19965802245e-12
0.09375, 9.79320048424e-12
0.0947265625, 8.80177410959e-12
0.095703125, 8.62762965574e-12
0.0966796875, 8.31477032921e-12
0.09765625, 7.2740703103e-12
0.0986328125, 7.64260716306e-12
0.099609375, 7.88222651214e-12
0.1005859375, 7.4794210145e-12
0.1015625, 6.9447616225e-12
0.1025390625, 7.51258073593e-12
0.103515625, 7.00328561101e-12
0.1044921875, 8.15973522746e-12
0.10546875, 9.50443295968e-12
