EventId,EventTime[UTC],EventGPS,PwaveFirstArrivalGPS,EventMagnitude,EventDistance[km],EventDepth[km],EventAzimuthA2B[degree],EventIncidentAngle[degree]
10953070,2018-09-28T10:02:43.480000Z,1222164181.48,1222164477.638918,7.5,4436.927931276753,10.0,207.94266309714502,33.81207494058709
10944928,2018-09-06T15:49:14.420000Z,1220284172.42,1220284541.2718587,7.9,7516.890738036238,617.87,136.51034001999375,25.35217979157944
