0.0010000000 8.8710149582800576e-06 0.458696419845679048687969725506 
0.0010209607 8.8710303864008424e-06 0.468310370196088010530388601182 
0.0010423607 8.8710464680365214e-06 0.478125794838246798157399553020 
0.0010642092 8.8710632308677551e-06 0.488146914208210325192283107754 
0.0010865158 8.8710807037475706e-06 0.498378037038226584520828055247 
0.0011092899 8.8710989167509739e-06 0.508823562197004419793699980801 
0.0011325413 8.8711179012266610e-06 0.519487980567705620593699222809 
0.0011562801 8.8711376898510473e-06 0.530375876963947723297110314888 
0.0011805165 8.8711583166843881e-06 0.541491932086456406736374447064 
0.0012052609 8.8711798172293662e-06 0.552840924518863574554927708959 
0.0012305240 8.8712022284923141e-06 0.564427732764585354807707062719 
0.0012563166 8.8712255890466752e-06 0.576257337325938312488915471477 
0.0012826498 8.8712499390994314e-06 0.588334822825441250415678950958 
0.0013095350 8.8712753205603499e-06 0.600665380171252594188047169155 
0.0013369837 8.8713017771139709e-06 0.613254308764232591855147802562 
0.0013650078 8.8713293542947120e-06 0.626107018755260202880208453280 
0.0013936193 8.8713580995653056e-06 0.639229033342406660622714298370 
0.0014228305 8.8713880623983422e-06 0.652625991119470949541891968693 
0.0014526539 8.8714192943613673e-06 0.666303648470797038605439865933 
0.0014831025 8.8714518492055434e-06 0.680267882013952163156034202984 
0.0015141893 8.8714857829581577e-06 0.694524691092633705835623914027 
0.0015459277 8.8715211540188388e-06 0.709080200321277498431982166949 
0.0015783314 8.8715580232600668e-06 0.723940662178584548591686598229 
0.0016114143 8.8715964541318550e-06 0.739112459656133924390530864912 
0.0016451906 8.8716365127707494e-06 0.754602108957414530188145818101 
0.0016796749 8.8716782681135715e-06 0.770416262255212869192178004596 
0.0017148820 8.8717217920159221e-06 0.786561710500195854223193236976 
0.0017508270 8.8717671593757526e-06 0.803045386288269824603958113585 
0.0017875255 8.8718144482620028e-06 0.819874366785558472692230225221 
0.0018249932 8.8718637400488635e-06 0.837055876709778767796876763896 
0.0018632463 8.8719151195556054e-06 0.854597291373662248936682317435 
0.0019023012 8.8719686751923323e-06 0.872506139786530909852046988817 
0.0019421747 8.8720244991119328e-06 0.890790107819342868999967777199 
0.0019828839 8.8720826873683921e-06 0.909457041430996704356459758856 
0.0020244465 8.8721433400818262e-06 0.928514949959606927798461128987 
0.0020668802 8.8722065616105345e-06 0.947972009476997778953943907254 
0.0021102034 8.8722724607301985e-06 0.967836566210546478394860514527 
0.0021544347 8.8723411508208200e-06 0.988117140032099272595189631829 
0.0021995931 8.8724127500613250e-06 1.008822428012484451187447120901 
0.0022456980 8.8724873816326151e-06 1.029961308049644586048998462502 
0.0022927693 8.8725651739290962e-06 1.051542842563184754212102234305 
0.0023408273 8.8726462607790586e-06 1.073576282261049952282405683945 
0.0023898926 8.8727307816745223e-06 1.096071069981255030612032896897 
0.0024399863 8.8728188820105766e-06 1.119036844604080593867934112495 
0.0024911300 8.8729107133350850e-06 1.142483445041011069776004660525 
0.0025433458 8.8730064336086520e-06 1.166420914299151956328159940313 
0.0025966560 8.8731062074756750e-06 1.190859503621306991760775417788 
0.0026510836 8.8732102065469232e-06 1.215809676707046538268741642241 
0.0027066521 8.8733186096938575e-06 1.241282114008781078950960363727 
0.0027633853 8.8734316033554498e-06 1.267287717111682088244606347871 
0.0028213077 8.8735493818579395e-06 1.293837613193834279456950753229 
0.0028804442 8.8736721477479734e-06 1.320943159567558478073578953627 
0.0029408202 8.8738001121399672e-06 1.348615948303865774704490831937 
0.0030024617 8.8739334950778829e-06 1.376867810943692926883841209929 
0.0030653953 8.8740725259123422e-06 1.405710823291742128660075650259 
0.0031296480 8.8742174436936543e-06 1.435157310297570765200703135633 
0.0031952475 8.8743684975813345e-06 1.465219851023737529516210997826 
0.0032622220 8.8745259472707699e-06 1.495911283700704474952658529219 
0.0033306003 8.8746900634380354e-06 1.527244710873028710196308566083 
0.0034004119 8.8748611282031972e-06 1.559233504631907241133603747585 
0.0034716868 8.8750394356132601e-06 1.591891311940291320325968627003 
0.0035444557 8.8752252921452814e-06 1.625232060046559290356071869610 
0.0036187498 8.8754190172307119e-06 1.659269961992549946572239605302 
0.0036946012 8.8756209438017078e-06 1.694019522210588934996167154168 
0.0037720425 8.8758314188604051e-06 1.729495542214506631495396504761 
0.0038511070 8.8760508040719964e-06 1.765713126382634667876914136286 
0.0039318288 8.8762794763828010e-06 1.802687687834494401073470726260 
0.0040142425 8.8765178286642199e-06 1.840434954399524869472770660650 
0.0040983837 8.8767662703835417e-06 1.878970974679680772112533304607 
0.0041842885 8.8770252283030924e-06 1.918312124204769375523937924299 
0.0042719940 8.8772951472084260e-06 1.958475111681621250170337589225 
0.0043615378 8.8775764906671032e-06 1.999476985333720424620196354226 
0.0044529585 8.8778697418192312e-06 2.041335139334222059659396109055 
0.0045462955 8.8781754042008689e-06 2.084067320331496553365013824077 
0.0046415888 8.8784940026021733e-06 2.127691634062633063706471148180 
0.0047388796 8.8788260839609905e-06 2.172226552057746395973936159862 
0.0048382097 8.8791722182939919e-06 2.217690918433168345558215150959 
0.0049396217 8.8795329996664932e-06 2.264103956770975312196014783694 
0.0050431595 8.8799090472029091e-06 2.311485277082979905571846757084 
0.0051488675 8.8803010061389557e-06 2.359854882859488967028482875321 
0.0052567911 8.8807095489178863e-06 2.409233178197201841186370074865 
0.0053669769 8.8811353763323046e-06 2.459640975007917784722621945548 
0.0054794723 8.8815792187132725e-06 2.511099500301713582928186951904 
0.0055943257 8.8820418371688669e-06 2.563630403542221714019433420617 
0.0057115865 8.8825240248741448e-06 2.617255764072043966450564767001 
0.0058313051 8.8830266084145204e-06 2.671998098604470683881118020508 
0.0059535331 8.8835504491847337e-06 2.727880368773773156476636359002 
0.0060783231 8.8840964448457874e-06 2.784925988742800395669974022894 
