1.0023052380778996 7.634354588031149e-16 
1.0046157902783952 7.495945603963365e-16 
1.0069316688518042 7.360050850547218e-16 
1.0092528860766845 7.226624593523965e-16 
1.0115794542598986 7.095621931407409e-16 
1.0139113857366795 6.966998780310276e-16 
1.0162486928706955 6.840711859047311e-16 
1.0185913880541169 6.716718674509851e-16 
1.02093948370768 6.594977507307214e-16 
1.023292992280754 6.475447397669784e-16 
1.0256519262514077 6.358088131609037e-16 
1.0280162981264735 6.242860227330101e-16 
1.030386120441616 6.129724921891826e-16 
1.0327614057613974 6.01864415811022e-16 
1.035142166679344 5.909580571700587e-16 
1.0375284158180127 5.802497478654154e-16 
1.0399201658290593 5.697358862844757e-16 
1.0423174293933042 5.594129363861578e-16 
1.0447202192208 5.492774265063672e-16 
1.0471285480508996 5.393259481852289e-16 
1.0495424286523223 5.29555155015706e-16 
1.0519618738232228 5.199617615132052e-16 
1.0543868963912588 5.10542542005797e-16 
1.0568175092136585 5.012943295446689e-16 
1.0592537251772889 4.922140148344448e-16 
1.0616955571987245 4.832985451830065e-16 
1.0641430182243161 4.745449234704652e-16 
1.066596121230258 4.659502071369345e-16 
1.069054879222658 4.575115071887546e-16 
1.0715193052376064 4.492259872228414e-16 
1.0739894123412448 4.410908624688261e-16 
1.076465213629835 4.331033988486592e-16 
1.0789467222298288 4.252609120533647e-16 
1.081433951297938 4.175607666366277e-16 
1.0839269140212036 4.1000037512491394e-16 
1.0864256236170655 4.025771971438161e-16 
1.0889300933334334 3.952887385603339e-16 
1.0914403364487566 3.8813255064079343e-16 
1.093956366272094 3.811062292241305e-16 
1.096478196143185 3.742074139102466e-16 
1.099005839432521 3.674337872631712e-16 
1.101539309541415 3.60783074028757e-16 
1.1040786199020731 3.5425304036664853e-16 
1.1066237839776663 3.47841493096257e-16 
1.109174815262401 3.4154627895649255e-16 
1.1117317272815912 3.3536528387900215e-16 
1.11429453359173 3.292964322746655e-16 
1.1168632477805611 3.233376863331131e-16 
1.1194378834671515 3.1748704533502124e-16 
1.1220184543019633 3.117425449769608e-16 
1.1246049739669264 3.061022567085669e-16 
1.1271974561755105 3.005642870818052e-16 
1.1297959146727978 2.951267771121196e-16 
1.132400363235557 2.8978790165123704e-16 
1.135010815672315 2.845458687714306e-16 
1.1376272858234309 2.793989191610203e-16 
1.1402497875611688 2.7434532553091627e-16 
1.1428783347897717 2.693833920320015e-16 
1.1455129414455356 2.6451145368315613e-16 
1.1481536214968828 2.597278758097334e-16 
1.1508003889444358 2.550310534922979e-16 
1.1534532578210923 2.5041941102543787e-16 
1.1561122421920988 2.4589140138647267e-16 
1.158777356155126 2.41445505713874e-16 
1.1614486138403428 2.3708023279522923e-16 
1.1641260294104914 2.3279411856457063e-16 
1.1668096170609625 2.2858572560890405e-16 
1.169499391019871 2.2445364268377167e-16 
1.1721953655481305 2.2039648423768565e-16 
1.1748975549395295 2.164128899452746e-16 
1.1776059735208073 2.1250152424898312e-16 
1.1803206356517297 2.0866107590917716e-16 
1.1830415557251648 2.048902575625002e-16 
1.1857687481671602 2.0118780528833208e-16 
1.1885022274370185 1.9755247818321352e-16 
1.191242008027375 1.9398305794308351e-16 
1.1939881044642733 1.904783484532019e-16 
1.1967405313072434 1.8703717538561308e-16 
1.1994993031493788 1.8365838580402114e-16 
1.202264434617413 1.8034084777594663e-16 
1.2050359403717974 1.7708344999203448e-16 
1.2078138351067802 1.738851013923888e-16 
1.2105981335504823 1.707447307998147e-16 
1.2133888504649772 1.6766128655984187e-16 
1.216186000646368 1.6463373618741823e-16 
1.2189895989248665 1.6166106602015483e-16 
1.2217996601648717 1.5874228087801013e-16 
1.2246161992650488 1.5587640372930772e-16 
1.2274392311584073 1.530624753629759e-16 
1.2302687708123816 1.5029955406690515e-16 
1.233104833228909 1.4758671531232605e-16 
1.2359474334445104 1.4492305144409973e-16 
1.2387965865303692 1.4230767137683423e-16 
1.241652307592411 1.3973970029672245e-16 
1.244514611771385 1.3721827936901699e-16 
1.247383514242943 1.3474256545104853e-16 
1.2502590302177201 1.3231173081070472e-16 
1.2531411749414159 1.299249628502812e-16 
1.2560299636948749 1.275814638356279e-16 
1.2589254117941673 1.2528045063051027e-16 
